鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
卑南鄉,土地,利家段5853地號,3949.0,,特定農業區,農牧用地,1051017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6713300,1700.0,,0.0,0,,RPRNMLSKJILFFAV07CA,0.0,0.0,0.0,,,106_01
池上鄉,土地,福文段543-5地號,182.38,住,,,1051031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,990000,5428.0,,0.0,0,,RPPNMLKKJILFFCV98DA,0.0,0.0,0.0,,,106_01
鹿野鄉,土地,坪頂段449地號,914.45,,山坡地保育區,農牧用地,1051017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,875.0,,0.0,0,,RPPNMLTLJILFFCV27CA,0.0,0.0,0.0,,,106_01
卑南鄉,土地,利家段286-7地號,9.0,,山坡地保育區,丙種建築用地,1051101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,54450,6050.0,,0.0,0,畸零地或有合併使用之交易。,RPQNMLLKJILFFAV98DA,0.0,0.0,0.0,,,106_01
台東市,土地,新田段62地號,716.51,,特定農業區,農牧用地,1051101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,380000,530.0,,0.0,0,,RPSNMLTJJILFFAV17CA,0.0,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市豐盛路５３巷２６號,99.43,住,,,1051012,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,890920.0,210.91,4,2,4,有,無,6500000,30819.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLKKJILFFAV78CA,182.92,10.67,17.32,,,106_01
台東市,土地,大業段394-2地號,1718.24,住,,,1051011,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5684000,3308.0,,0.0,0,包含公共設施保留地之交易。,RPSNMLKKJILFFAV98CA,0.0,0.0,0.0,,,106_01
台東市,土地,新園段631地號,779.0,,鄉村區,乙種建築用地,1051018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,1027.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLOKJILFFAV86CA,0.0,0.0,0.0,,,106_01
台東市,土地,新園段631-1地號,85.0,,鄉村區,乙種建築用地,1051018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,2353.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLOKJILFFAV96CA,0.0,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市中華路二段１５４巷４９弄２號,76.0,住,,,1051019,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,730403.0,91.99,2,2,2,有,無,3000000,32612.0,,0.0,0,,RPRNMLLKJILFFAV98CA,91.99,0.0,0.0,,,106_01
