鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷76弄,26.13,住,Unnamed: 5,Unnamed: 6,1040224,土地4建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,Unnamed: 14,182.23,3,1,2,有,無,37090000,229487,坡道平面,32.81,2800000,Unnamed: 26,RPOOMLOLJIMFFDA57CB,東騰藍,Unnamed: 29,來源資料夾
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟11樓,23.6,住,,,1040228.0,土地1建物1車位1,十一層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.23,3.0,2.0,2.0,有,無,33000000.0,189300.0,坡道平面,39.11,2500000.0,,RPRPMLTJLHMFFEA48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A3棟4樓,23.27,住,,,1040110.0,土地1建物1車位1,四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,197.93,3.0,2.0,2.0,有,無,28000000.0,164022.0,坡道平面,39.11,1950000.0,,RPSPMLTJLHMFFEA58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A1棟9樓,32.11,住,,,1050809.0,土地1建物1車位2,九層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,297.4,4.0,2.0,3.0,有,無,44730000.0,182635.0,坡道平面,78.22,4700000.0,,RPTPMLTJLHMFFEA68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B2棟9樓,30.54,住,,,1050422.0,土地1建物1車位1,九層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,247.58,4.0,2.0,2.0,有,無,44000000.0,199069.0,坡道平面,39.11,2500000.0,,RPUPMLTJLHMFFEA78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A2棟18樓,30.95,住,,,1040505.0,土地1建物1車位2,十八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.51,4.0,2.0,2.0,有,無,50860000.0,214208.0,坡道平面,78.22,5600000.0,,RPWPMLTJLHMFFEA98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A3棟2樓,21.94,住,,,1040428.0,土地1建物1車位1,二層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.91,3.0,2.0,2.0,有,無,28740000.0,178505.0,坡道平面,39.11,2000000.0,,RPXPMLTJLHMFFEA09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A2棟17樓,30.95,住,,,1040514.0,土地1建物1車位2,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.51,4.0,2.0,2.0,有,無,49450000.0,209428.0,坡道平面,78.22,5200000.0,,RPOQMLTJLHMFFEA28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A1棟17樓,32.11,住,,,1040514.0,土地1建物1車位2,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,297.4,4.0,2.0,3.0,有,無,51400000.0,209873.0,坡道平面,78.22,5400000.0,,RPPQMLTJLHMFFEA38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A2棟16樓,30.95,住,,,1050512.0,土地1建物1車位2,十六層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.51,4.0,2.0,2.0,有,無,46700000.0,200672.0,坡道平面,78.22,4300000.0,,RPQQMLTJLHMFFEA48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B2棟14樓,30.54,住,,,1040115.0,土地1建物1車位1,十四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,247.58,4.0,2.0,2.0,有,無,45200000.0,205545.0,坡道平面,39.11,2350000.0,,RPRQMLTJLHMFFEA58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B2棟12樓,30.54,住,,,1040118.0,土地1建物1車位2,十二層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,286.69,4.0,2.0,2.0,有,無,48100000.0,208183.0,坡道平面,78.22,4700000.0,,RPUQMLTJLHMFFEA88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B1棟17樓,28.0,住,,,1040124.0,土地1建物1車位2,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.37,4.0,2.0,2.0,有,無,47170000.0,220612.0,坡道平面,78.22,5000000.0,,RPVQMLTJLHMFFEA98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟7樓,23.6,住,,,1040704.0,土地1建物1車位1,七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.23,3.0,2.0,2.0,有,無,30500000.0,175956.0,坡道平面,39.11,2150000.0,,RPWQMLTJLHMFFEA09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A2棟13樓,30.95,住,,,1040413.0,土地1建物1車位2,十三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.51,4.0,2.0,2.0,有,無,45800000.0,194046.0,坡道平面,78.22,4800000.0,,RPXQMLTJLHMFFEA56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟15樓,23.6,住,,,1041024.0,土地1建物1車位2,十五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,239.34,3.0,2.0,2.0,有,無,34000000.0,183714.0,坡道平面,78.22,4400000.0,,RPORMLTJLHMFFEA38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟17樓,23.6,住,,,1040515.0,土地1建物1車位1,十七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.23,3.0,2.0,2.0,有,無,34000000.0,195506.0,坡道平面,39.11,2500000.0,,RPPRMLTJLHMFFEA48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B1棟6樓,28.0,住,,,1040314.0,土地1建物1車位1,六層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,230.26,4.0,2.0,2.0,有,無,41300000.0,204813.0,坡道平面,39.11,2150000.0,,RPQRMLTJLHMFFEA58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A2棟10樓,30.95,住,,,1050612.0,土地1建物1車位2,十層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,289.51,4.0,2.0,2.0,有,無,43360000.0,186758.0,坡道平面,78.22,3900000.0,,RPRRMLTJLHMFFEA68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A3棟5樓,21.94,住,,,1050117.0,土地1建物1車位1,五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.91,3.0,2.0,2.0,有,無,28500000.0,177236.0,坡道平面,39.11,1950000.0,,RPSRMLTJLHMFFEA78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A3棟14樓,23.27,住,,,1040330.0,土地1建物1車位1,十四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,197.93,3.0,2.0,2.0,有,無,30790000.0,178126.0,坡道平面,39.11,2500000.0,,RPTRMLTJLHMFFEA88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A2棟3樓,30.95,住,,,1040406.0,土地1建物1車位1,三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,250.4,4.0,2.0,2.0,有,無,38640000.0,171045.0,坡道平面,39.11,2500000.0,,RPURMLTJLHMFFEA98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A1棟13樓,32.11,住,,,1040427.0,土地1建物1車位2,十三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,297.4,4.0,2.0,3.0,有,無,47550000.0,192308.0,坡道平面,78.22,5400000.0,,RPVRMLTJLHMFFEA09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B2棟8樓,30.54,住,,,1040126.0,土地1建物1車位2,八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,286.69,4.0,2.0,2.0,有,無,45800000.0,199069.0,坡道平面,78.22,4300000.0,,RPWRMLTJLHMFFEA56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟14樓,25.06,住,,,1040918.0,土地1建物1車位1,十四層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.19,3.0,2.0,2.0,有,無,32880000.0,179624.0,坡道平面,39.11,2150000.0,,RPXRMLTJLHMFFEA66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A3棟18樓,23.27,住,,,1040422.0,土地1建物1車位1,十八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,197.93,3.0,2.0,2.0,有,無,34090000.0,202053.0,坡道平面,39.11,2000000.0,,RPOSMLTJLHMFFEA48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A1棟18樓,32.11,住,,,1040422.0,土地1建物1車位2,十八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,297.4,4.0,2.0,3.0,有,無,51240000.0,214846.0,坡道平面,78.22,4150000.0,,RPPSMLTJLHMFFEA58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B2棟15樓,30.54,住,,,1040115.0,土地1建物1車位2,十五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,286.69,4.0,2.0,2.0,有,無,48000000.0,206265.0,坡道平面,78.22,5000000.0,,RPQSMLTJLHMFFEA68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟13樓,23.6,住,,,1050809.0,土地1建物1車位1,十三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.23,3.0,2.0,2.0,有,無,31000000.0,178749.0,坡道平面,39.11,2200000.0,,RPRSMLTJLHMFFEA78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟5樓,23.6,住,,,1050306.0,土地1建物1車位1,五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.23,3.0,2.0,2.0,有,無,30220000.0,174218.0,坡道平面,39.11,2150000.0,,RPSSMLTJLHMFFEA88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B1棟15樓,28.0,住,,,1040115.0,土地1建物1車位2,十五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.37,4.0,2.0,2.0,有,無,46000000.0,214491.0,坡道平面,78.22,5000000.0,,RPTSMLTJLHMFFEA98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A3棟7樓,21.94,住,,,1040827.0,土地1建物1車位1,七層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.91,3.0,2.0,2.0,有,無,28520000.0,177370.0,坡道平面,39.11,1950000.0,,RPUSMLTJLHMFFEA09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B2棟13樓,30.54,住,,,1040706.0,土地1建物1車位2,十三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,286.69,4.0,2.0,2.0,有,無,45700000.0,196671.0,坡道平面,78.22,4700000.0,,RPVSMLTJLHMFFEA56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A2棟15樓,30.95,住,,,1050328.0,土地1建物1車位1,十五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,250.4,4.0,2.0,2.0,有,無,42480000.0,190875.0,坡道平面,39.11,2150000.0,,RPWSMLTJLHMFFEA66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號B3棟12樓,25.06,住,,,1040511.0,土地1建物1車位2,十二層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.3,3.0,2.0,2.0,有,無,35350000.0,180325.0,坡道平面,78.22,4500000.0,,RPXSMLTJLHMFFEA76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A1棟16樓,32.11,住,,,1041215.0,土地1建物1車位2,十六層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,297.4,4.0,2.0,3.0,有,無,50500000.0,208961.0,坡道平面,78.22,4700000.0,,RPPTMLTJLHMFFEA68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A1棟15樓,32.11,住,,,1050318.0,土地1建物1車位2,十五層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,297.4,4.0,2.0,3.0,有,無,46000000.0,190255.0,坡道平面,78.22,4300000.0,,RPQTMLTJLHMFFEA78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A1棟6樓,32.11,住,,,1040806.0,土地1建物1車位2,六層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,297.4,4.0,2.0,3.0,有,無,46750000.0,191851.0,坡道平面,78.22,4700000.0,,RPRTMLTJLHMFFEA88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩段四小段11號A3棟3樓,21.94,住,,,1050424.0,土地1建物1車位2,三層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,228.02,3.0,2.0,2.0,有,無,29260000.0,169292.0,坡道平面,78.22,3900000.0,,RPUUMLTJLHMFFEA66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號A戶,8.26,商,,,1050730.0,土地1建物1車位1,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.21,2.0,1.0,1.0,有,無,14280000.0,151576.0,升降機械,16.29,0.0,,RPRNMLMLLHMFFBA57DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號A戶,8.23,商,,,1050806.0,土地1建物1車位0,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.92,2.0,1.0,1.0,有,無,11980000.0,153747.0,,0.0,0.0,,RPSNMLMLLHMFFBA67DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號A戶,8.23,商,,,1050813.0,土地1建物1車位0,四層,12.0,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,77.92,2.0,1.0,1.0,有,無,12480000.0,160164.0,,0.0,0.0,,RPTNMLMLLHMFFBA77DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號A戶,8.26,商,,,1051205.0,土地1建物1車位1,六層,12.0,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,94.21,2.0,1.0,1.0,有,無,13870000.0,147224.0,升降機械,16.29,0.0,,RPOOMLMLLHMFFBA37DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號C戶,7.08,商,,,1051119.0,土地1建物1車位0,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.86,1.0,1.0,1.0,有,無,10600000.0,158540.0,,0.0,0.0,,RPUOMLMLLHMFFBA97DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號C戶,7.08,商,,,1051225.0,土地1建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.86,1.0,1.0,1.0,有,無,10000000.0,149566.0,,0.0,0.0,,RPOPMLMLLHMFFBA47DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號C戶,7.08,商,,,1051230.0,土地1建物1車位0,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,66.86,1.0,1.0,1.0,有,無,9870000.0,147622.0,,0.0,0.0,,RPPPMLMLLHMFFBA57DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號B戶,9.19,商,,,1050920.0,土地1建物1車位0,三層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.93,2.0,1.0,1.0,有,無,13500000.0,155297.0,,0.0,0.0,,RPQPMLMLLHMFFBA67DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段69號B戶,9.19,商,,,1050909.0,土地1建物1車位0,六層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.93,2.0,1.0,1.0,有,無,14300000.0,164500.0,,0.0,0.0,,RPRPMLMLLHMFFBA77DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬華區,房地(土地+建物)+車位,臺北市萬華區開封街二段69號B戶,7.99,商,,,1051201.0,土地1建物1車位1,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.7,2.0,1.0,1.0,有,無,15000000.0,163577.0,升降機械,16.29,0.0,,RPTPMLMLLHMFFBA97DB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,23.52,住,,,1030210.0,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.57,3.0,2.0,2.0,有,無,34200000.0,210540.0,升降機械,17.68,1800000.0,,RPUNMLRJMHMFFAA08CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,20.13,住,,,1030421.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.03,3.0,2.0,2.0,有,無,28400000.0,202512.0,升降機械,17.68,1800000.0,,RPVNMLRJMHMFFAA18CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,23.52,住,,,1030528.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.57,3.0,2.0,2.0,有,無,32700000.0,200793.0,升降機械,17.68,1800000.0,,RPWNMLRJMHMFFAA28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,21.11,住,,,1030207.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.56,3.0,2.0,2.0,有,無,31950000.0,218668.0,升降機械,17.68,1800000.0,,RPXNMLRJMHMFFAA38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,20.02,住,,,1030420.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.43,3.0,2.0,2.0,有,無,28500000.0,202657.0,升降機械,17.68,1800000.0,,RPOOMLRJMHMFFAA57CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,19.8,住,,,1030408.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.81,3.0,2.0,2.0,有,無,27800000.0,201347.0,升降機械,17.68,1800000.0,,RPPOMLRJMHMFFAA67CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,19.69,住,,,1030214.0,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.81,3.0,2.0,2.0,有,無,28360000.0,205684.0,升降機械,17.68,1800000.0,,RPQOMLRJMHMFFAA77CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,20.68,住,,,1021226.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.23,3.0,2.0,2.0,有,無,32180000.0,224124.0,升降機械,17.68,1800000.0,,RPROMLRJMHMFFAA87CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,21.88,住,,,1021223.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.49,3.0,2.0,2.0,有,無,32040000.0,211750.0,升降機械,17.68,1800000.0,,RPSOMLRJMHMFFAA97CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,20.13,住,,,1021223.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.03,3.0,2.0,2.0,有,無,29610000.0,211724.0,升降機械,17.68,1800000.0,,RPTOMLRJMHMFFAA08CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,20.13,住,,,1021223.0,土地1建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.03,3.0,2.0,2.0,有,無,29610000.0,211724.0,升降機械,17.68,1800000.0,,RPUOMLRJMHMFFAA18CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,21.88,住,,,1030606.0,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.49,3.0,2.0,2.0,有,無,31500000.0,207969.0,升降機械,17.68,1800000.0,,RPVOMLRJMHMFFAA28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,21.88,住,,,1030115.0,土地1建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.9,3.0,2.0,2.0,有,無,32570000.0,214844.0,升降機械,17.68,1800000.0,,RPWOMLRJMHMFFAA38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,21.88,住,,,1030110.0,土地1建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.9,3.0,2.0,2.0,有,無,32430000.0,213867.0,升降機械,17.68,1800000.0,,RPXOMLRJMHMFFAA48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,21.11,住,,,1021230.0,土地1建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.14,3.0,2.0,2.0,有,無,33860000.0,230103.0,升降機械,17.68,2000000.0,,RPOPMLRJMHMFFAA67CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,19.8,住,,,1021230.0,土地1建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.42,3.0,2.0,2.0,有,無,31860000.0,230153.0,升降機械,17.68,2000000.0,,RPPPMLRJMHMFFAA77CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段2號旁,19.8,住,,,1030425.0,土地1建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.76,3.0,2.0,2.0,有,無,28000000.0,201415.0,升降機械,17.68,1800000.0,已退戶,RPQPMLRJMHMFFAA87CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
