鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,桃園區,房地(土地+建物),桃園市桃園區中山路1308巷320弄2號背面 A1-01F,22.51,住,Unnamed: 5,Unnamed: 6,1051216,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,88.99,0,0.1,0.2,無,無.1,5780000,64951,Unnamed: 23,0.0,0.3,Unnamed: 26,RPPPMLSLJIMFFAH58CB,鴻築微美,Unnamed: 29,來源資料夾
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-05F,17.5,住,,,1051001.0,土地2建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5300000.0,41515.0,坡道平面,36.07,1300000.0,,RPUQMLSJLHMFFBH56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-06F,17.5,住,,,1050827.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5400000.0,43072.0,坡道平面,36.07,1250000.0,,RPVQMLSJLHMFFBH66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-07F,17.5,住,,,1051001.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5350000.0,43072.0,坡道平面,36.07,1200000.0,,RPWQMLSJLHMFFBH76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-08F,17.5,住,,,1050910.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5260000.0,42138.0,坡道平面,36.07,1200000.0,,RPXQMLSJLHMFFBH86CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-09F,17.5,住,,,1051128.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5260000.0,42138.0,坡道平面,36.07,1200000.0,,RPORMLSJLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-10F,17.5,住,,,1051022.0,土地2建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5360000.0,43176.0,坡道平面,36.07,1200000.0,,RPPRMLSJLHMFFBH78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-11F,17.5,住,,,1050903.0,土地2建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5480000.0,44421.0,坡道平面,36.07,1200000.0,,RPQRMLSJLHMFFBH88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-12F,17.5,住,,,1050910.0,土地2建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5500000.0,44629.0,坡道平面,36.07,1200000.0,,RPRRMLSJLHMFFBH98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-13F,17.5,住,,,1050702.0,土地2建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5600000.0,45148.0,坡道平面,36.07,1250000.0,,RPSRMLSJLHMFFBH09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-14F,17.5,住,,,1050305.0,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.42,2.0,2.0,1.0,有,無,5500000.0,44629.0,坡道平面,36.07,1200000.0,,RPURMLSJLHMFFBH66CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A2-15F,17.5,住,,,1050423.0,土地2建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.31,2.0,2.0,1.0,有,無,5430000.0,43902.0,坡道平面,33.96,1200000.0,,RPVRMLSJLHMFFBH76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-02F,18.93,住,,,1050604.0,土地2建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.73,2.0,2.0,2.0,有,無,5580000.0,42691.0,坡道平面,33.96,1150000.0,,RPXPMLTJLHMFFBH86CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-03F,18.93,住,,,1050903.0,土地2建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,6400000.0,49147.0,坡道平面,36.07,1300000.0,,RPOQMLTJLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-04F,18.93,住,,,1050709.0,土地2建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,5740000.0,43269.0,坡道平面,36.07,1250000.0,,RPPQMLTJLHMFFBH78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-05F,18.93,住,,,1050423.0,土地2建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.73,2.0,2.0,2.0,有,無,5700000.0,43365.0,坡道平面,33.96,1200000.0,,RPQQMLTJLHMFFBH88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-06F,18.93,住,,,1050716.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,5800000.0,43847.0,坡道平面,36.07,1250000.0,,RPRQMLTJLHMFFBH98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-07F,18.93,住,,,1050409.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,5950000.0,45292.0,坡道平面,36.07,1250000.0,,RPSQMLTJLHMFFBH09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-08F,18.93,住,,,1050820.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,5960000.0,45389.0,坡道平面,36.07,1250000.0,,RPTQMLTJLHMFFBH56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-09F,18.93,住,,,1050715.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.73,2.0,2.0,2.0,有,無,5950000.0,45774.0,坡道平面,33.96,1200000.0,,RPVQMLTJLHMFFBH76CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-10F,18.93,住,,,1050820.0,土地2建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,6050000.0,45774.0,坡道平面,36.07,1300000.0,,RPWQMLTJLHMFFBH86CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-11F,18.93,住,,,1050827.0,土地2建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,6080000.0,46063.0,坡道平面,36.07,1300000.0,,RPXQMLTJLHMFFBH96CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-12F,18.93,住,,,1050917.0,土地2建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,6050000.0,46738.0,坡道平面,36.07,1200000.0,,RPORMLTJLHMFFBH78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-13F,18.93,住,,,1050820.0,土地2建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,6050000.0,46256.0,坡道平面,36.07,1250000.0,,RPPRMLTJLHMFFBH88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-14F,18.93,住,,,1050326.0,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.73,2.0,2.0,2.0,有,無,6100000.0,46738.0,坡道平面,33.96,1250000.0,,RPQRMLTJLHMFFBH98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 A3-15F,18.93,住,,,1050828.0,土地2建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.84,2.0,2.0,2.0,有,無,5980000.0,45582.0,坡道平面,36.07,1250000.0,,RPSRMLTJLHMFFBH56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-02F,17.5,住,,,1050508.0,土地2建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.13,2.0,2.0,1.0,有,無,5200000.0,41680.0,坡道平面,33.96,1150000.0,,RPORMLNKLHMFFBH28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-03F,17.5,住,,,1050416.0,土地2建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.13,2.0,2.0,1.0,有,無,5300000.0,42709.0,坡道平面,33.96,1150000.0,,RPRRMLNKLHMFFBH58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-04F,17.5,住,,,1050410.0,土地2建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.24,2.0,2.0,1.0,有,無,5350000.0,42709.0,坡道平面,36.07,1200000.0,,RPSRMLNKLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-05F,17.5,住,,,1050320.0,土地2建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.13,2.0,2.0,1.0,有,無,5380000.0,43532.0,坡道平面,33.96,1150000.0,,RPURMLNKLHMFFBH88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-06F,17.5,住,,,1050424.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.13,2.0,2.0,1.0,有,無,5470000.0,44458.0,坡道平面,33.96,1150000.0,,RPVRMLNKLHMFFBH98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-07F,17.5,住,,,1050312.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.13,2.0,2.0,1.0,有,無,5500000.0,44252.0,坡道平面,33.96,1200000.0,,RPOSMLNKLHMFFBH38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-08F,17.5,住,,,1050515.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.24,2.0,2.0,1.0,有,無,5650000.0,45796.0,坡道平面,36.07,1200000.0,,RPQSMLNKLHMFFBH58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-09F,17.5,住,,,1050501.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.24,2.0,2.0,1.0,有,無,5480000.0,44047.0,坡道平面,36.07,1200000.0,,RPRSMLNKLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-10F,17.5,住,,,1051022.0,土地2建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.24,2.0,2.0,1.0,有,無,5600000.0,45281.0,坡道平面,36.07,1200000.0,,RPSSMLNKLHMFFBH78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-12F,17.5,住,,,1050416.0,土地2建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.13,2.0,2.0,1.0,有,無,5600000.0,45281.0,坡道平面,33.96,1200000.0,,RPSNMLOKLHMFFBH38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-13F,17.5,住,,,1051029.0,土地2建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.24,2.0,2.0,1.0,有,無,5650000.0,45796.0,坡道平面,36.07,1200000.0,,RPTNMLOKLHMFFBH48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-14F,17.5,住,,,1051123.0,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.24,2.0,2.0,1.0,有,無,5660000.0,45384.0,坡道平面,36.07,1250000.0,,RPUNMLOKLHMFFBH58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C2-15F,17.5,住,,,1051106.0,土地2建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.24,2.0,2.0,1.0,有,無,5550000.0,44767.0,坡道平面,36.07,1200000.0,,RPVNMLOKLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-02F,18.93,住,,,1050320.0,土地2建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,5630000.0,42323.0,坡道平面,36.07,1200000.0,,RPOOMLOKLHMFFBH08CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-03F,18.93,住,,,1050723.0,土地2建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.63,2.0,2.0,2.0,有,無,5700000.0,43470.0,坡道平面,33.96,1150000.0,,RPPOMLOKLHMFFBH18CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-04F,18.93,住,,,1050710.0,土地2建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,5800000.0,43470.0,坡道平面,36.07,1250000.0,,RPQOMLOKLHMFFBH28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-05F,18.93,住,,,1050612.0,土地2建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,5970000.0,45094.0,坡道平面,36.07,1250000.0,,RPROMLOKLHMFFBH38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-06F,18.93,住,,,1050313.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,5940000.0,45285.0,坡道平面,36.07,1200000.0,,RPSOMLOKLHMFFBH48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-07F,18.93,住,,,1050508.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,5900000.0,44425.0,坡道平面,36.07,1250000.0,,RPTOMLOKLHMFFBH58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-08F,18.93,住,,,1050731.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6150000.0,46336.0,坡道平面,36.07,1300000.0,,RPUOMLOKLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-09F,18.93,住,,,1050821.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6000000.0,45858.0,坡道平面,36.07,1200000.0,,RPVOMLOKLHMFFBH78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-10F,18.93,住,,,1050911.0,土地2建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6000000.0,45858.0,坡道平面,36.07,1200000.0,,RPWOMLOKLHMFFBH88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-11F,18.93,住,,,1050828.0,土地2建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6100000.0,46336.0,坡道平面,36.07,1250000.0,,RPXOMLOKLHMFFBH98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-13F,18.93,住,,,1050917.0,土地2建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6100000.0,46814.0,坡道平面,36.07,1200000.0,,RPPPMLOKLHMFFBH28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-12F,18.93,住,,,1050924.0,土地2建物1車位1,十二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6100000.0,46814.0,坡道平面,36.07,1200000.0,,RPQPMLOKLHMFFBH38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-14F,18.93,住,,,1050925.0,土地2建物1車位1,十四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6030000.0,46145.0,坡道平面,36.07,1200000.0,,RPRPMLOKLHMFFBH48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 C3-15F,18.93,住,,,1051008.0,土地2建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.74,2.0,2.0,2.0,有,無,6000000.0,45858.0,坡道平面,36.07,1200000.0,,RPSPMLOKLHMFFBH58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-02F,18.93,住,,,1051120.0,土地2建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,2.0,2.0,1.0,有,無,5620000.0,42324.0,坡道平面,36.07,1300000.0,,RPTPMLOKLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-03F,18.93,住,,,1051008.0,土地2建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.03,2.0,2.0,1.0,有,無,6260000.0,50064.0,坡道平面,33.96,1150000.0,,RPUPMLOKLHMFFBH78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-04F,18.93,住,,,1051009.0,土地2建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,2.0,2.0,1.0,有,無,5700000.0,43108.0,坡道平面,36.07,1300000.0,,RPVPMLOKLHMFFBH88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-05F,18.93,住,,,1050903.0,土地2建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,2.0,2.0,1.0,有,無,5750000.0,44087.0,坡道平面,36.07,1250000.0,,RPWPMLOKLHMFFBH98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-06F,18.93,住,,,1050917.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,2.0,2.0,1.0,有,無,5800000.0,44577.0,坡道平面,36.07,1250000.0,,RPXPMLOKLHMFFBH09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-07F,18.93,住,,,1050925.0,土地2建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,2.0,2.0,1.0,有,無,5820000.0,44283.0,坡道平面,36.07,1300000.0,,RPOQMLOKLHMFFBH28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-08F,18.93,住,,,1051001.0,土地2建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,2.0,2.0,1.0,有,無,5740000.0,44479.0,坡道平面,36.07,1200000.0,,RPPQMLOKLHMFFBH38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-09F,18.93,住,,,1051002.0,土地2建物1車位1,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.03,2.0,2.0,1.0,有,無,5680000.0,44381.0,坡道平面,33.96,1150000.0,,RPQQMLOKLHMFFBH48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-10F,18.93,住,,,1050918.0,土地2建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.14,2.0,2.0,1.0,有,無,5850000.0,45557.0,坡道平面,36.07,1200000.0,,RPRQMLOKLHMFFBH58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路與龍安五街交叉口 D1-11F,18.93,住,,,1051030.0,土地2建物1車位1,十一層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.03,2.0,2.0,1.0,有,無,5880000.0,45361.0,坡道平面,33.96,1250000.0,,RPSQMLOKLHMFFBH68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
