鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,新市區,房地(土地+建物)+車位,臺南市新市區大社段2094地號,25.48,Unnamed: 4,鄉村區,乙種建築用地,1120511,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,Unnamed: 14,126.31,3,2,2.1,有,無,9900000,80257,坡道平面,20.4,1400000,Unnamed: 26,RPUNMLLKNHIGFHD38CB,高第璞璞2,B棟5F-B3號,Unnamed: 30,來源資料夾,安南區,房地(土地+建物),臺南市安南區樂活二街,93.61,住,Unnamed: 5,Unnamed: 6,1120811,土地5建物1車位0,全,4,透天厝,見其他登記事項,231.85,5,26500000,114298,Unnamed: 23,0.0,0,內含停車位1個,RPSNMLLKQHIGFBD87CB,邰欣地堡100期,A棟3號,東區,臺南市東區崇慶街一段與崇賢三路交叉口,15.58,1121111,十二層,15,住宅大樓(11層含以上有電梯),112.24,2.2,11300000,116874,26.25,1250000,RPTNMLNKJIIGFCD67CB,松丹達麗,D棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,永康區,臺南市永康區南灣街,23.55,1121216.0,五層,13.0,住宅大樓(11層含以上有電梯),114.94,2.0,10850000.0,93947.0,16.48,1600000.0,RPPNMLRKKIIGFKD58CB,鄰語堂5期,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,其他,,,親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,北區,臺南市北區西門路四段533巷,37.72,1121216.0,二層,5.0,華廈(10層含以下有電梯),109.6,2.0,11980000.0,112509.0,10.23,800000.0,RPQNMLRKKIIGFAD77DB,席揚琉白,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地1建物1車位0,,,,住家用,鋼筋混凝土造,,,,2.0,3.0,有,無,,,,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,北區,臺南市北區文成三路,93.43,1121205.0,全,4.0,透天厝,239.04,2.0,39800000.0,166499.0,0.0,0.0,RPPNMLSKKIIGFAD67CB,富玉聚,E號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,商業用,鋼筋混凝土造,,,,0.0,0.0,無,無,,,坡道平面,,,親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安通路五段義吉街口,29.34,1121201.0,一層,14.0,店面(店鋪),162.71,0.0,15980000.0,108962.0,29.82,1500000.0,RPPNMLSKKIIGFBD77CB,佳晟家賀,S棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地1建物1車位0,,,,住家用,鋼筋混凝土造,,,,5.0,2.0,有,無,,,,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區仁安路125號,125.96,1121215.0,全,4.0,透天厝,237.4,5.0,26420000.0,111289.0,0.0,0.0,RPQNMLSKKIIGFBD87CB,年年如意99期,A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地1建物1車位0,,,,住家用,鋼筋混凝土造,,,,4.0,2.0,有,無,,,,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區府安路六段24號旁,103.19,1121211.0,全,4.0,透天厝,179.78,4.0,22980000.0,127823.0,0.0,0.0,RPRNMLSKKIIGFBD97CB,年年如意102期,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地2建物1車位0,,,,住家用,鋼筋混凝土造,,,,4.0,2.0,有,無,,,,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區府安路六段24號旁,106.26,1121217.0,全,3.0,透天厝,156.09,3.0,19400000.0,124287.0,0.0,0.0,RPSNMLSKKIIGFBD08CB,年年如意102期,B棟21號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地9建物1車位0,,,,見其他登記事項,鋼筋混凝土造,,,,5.0,2.0,有,無,,,,,,內含停車位1個,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區樂活二街,107.69,1121217.0,全,4.0,透天厝,229.73,6.0,22800000.0,99247.0,0.0,0.0,RPTNMLSKKIIGFBD18CB,邰欣地堡100期 透天,E棟18號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地1建物1車位0,,,,住家用,鋼筋混凝土造,,,,4.0,2.0,有,無,,,,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,學甲區,臺南市學甲區民族路72-8號旁邊,73.96,1121212.0,全,3.0,透天厝,143.67,3.0,8930000.0,62156.0,0.0,0.0,RPPNMLSKKIIGFGD28CB,花巷草弄No.35,A2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地1建物1車位0,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,善化區,臺南市善化區溪尾102號之3旁,26.78,1121215.0,三層,7.0,華廈(10層含以下有電梯),97.54,2.0,7120000.0,72996.0,0.0,0.0,RPPNMLSKKIIGFHD38CB,鄉景御品,A棟3F-2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,一樓平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,新市區,臺南市新市區三舍159號旁,29.39,1121123.0,三層,7.0,華廈(10層含以下有電梯),101.71,2.0,8000000.0,76171.0,13.75,1300000.0,RPQNMLSKKIIGFHD48CB,鄉景翰林苑,A棟3F-5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,新市區,臺南市新市區大營21號旁,22.11,1121217.0,六層,10.0,華廈(10層含以下有電梯),103.49,2.0,9300000.0,98373.0,24.2,1500000.0,RPRNMLSKKIIGFHD58CB,煌聖．森友旭,B棟B5-06F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,新市區,臺南市新市區大營21號旁,22.11,1121218.0,七層,10.0,華廈(10層含以下有電梯),103.49,2.0,9470000.0,99886.0,24.2,1550000.0,RPSNMLSKKIIGFHD68CB,煌聖．森友旭,B棟B5-07F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,一樓平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,新市區,臺南市新市區三舍159號旁,29.39,1121124.0,六層,7.0,華廈(10層含以下有電梯),101.71,2.0,8300000.0,79582.0,13.75,1300000.0,RPTNMLSKKIIGFHD78CB,鄉景翰林苑,A棟6F-5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位2,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,一樓平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,安定區,臺南市安定區港口1-25號旁,31.85,1121206.0,十一層,11.0,住宅大樓(11層含以上有電梯),169.02,2.0,14530000.0,102926.0,55.54,2850000.0,RPUNMLSKKIIGFHD88CB,日初莊園-晨曦,B5棟11F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,安定區,臺南市安定區港口1-25號旁,26.71,1121206.0,二層,11.0,住宅大樓(11層含以上有電梯),123.16,2.0,9390000.0,84286.0,27.77,1350000.0,RPVNMLSKKIIGFHD98CB,日初莊園-晨曦,B1棟2F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,安定區,臺南市安定區港口1-25號旁,32.54,1121128.0,三層,11.0,住宅大樓(11層含以上有電梯),143.86,2.0,11170000.0,84590.0,27.77,1350000.0,RPWNMLSKKIIGFHD09CB,日初莊園-晨曦,B2棟3F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,一樓平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,安定區,臺南市安定區港口1-25號旁,32.54,1121127.0,八層,11.0,住宅大樓(11層含以上有電梯),143.86,2.0,12110000.0,92687.0,27.77,1350000.0,RPXNMLSKKIIGFHD56CB,日初莊園-晨曦,B5棟8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,安定區,臺南市安定區港口1-25號旁,26.71,1121210.0,八層,11.0,住宅大樓(11層含以上有電梯),123.16,2.0,10110000.0,91834.0,27.77,1350000.0,RPOOMLSKKIIGFHD38CB,日初莊園-晨曦,B3棟8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,一樓平面,,,,,,,,112_05,,,,,,特定農業區,甲種建築用地,,,,,,,,,,,,,,,,,,安定區,臺南市安定區港口1-25號旁,32.54,1121213.0,十層,11.0,住宅大樓(11層含以上有電梯),143.86,2.0,12500000.0,95874.0,27.77,1370000.0,RPPOMLSKKIIGFHD48CB,日初莊園-晨曦,B5棟10F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,仁德區,臺南市仁德區中洲路,20.15,1121130.0,十層,12.0,住宅大樓(11層含以上有電梯),107.71,2.0,7970000.0,86099.0,29.66,1250000.0,RPPNMLSKKIIGFID48CB,九硯寶硯,A棟7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,仁德區,臺南市仁德區中洲路,20.6,1121206.0,十二層,12.0,住宅大樓(11層含以上有電梯),109.0,2.0,8420000.0,90371.0,29.66,1250000.0,RPQNMLSKKIIGFID58CB,九硯寶硯,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,仁德區,臺南市仁德區中洲路,29.76,1121208.0,六層,12.0,住宅大樓(11層含以上有電梯),144.27,2.0,10750000.0,82017.0,29.66,1350000.0,RPRNMLSKKIIGFID68CB,九硯寶硯,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,仁德區,臺南市仁德區中洲路,20.6,1121208.0,三層,12.0,住宅大樓(11層含以上有電梯),109.0,2.0,7390000.0,77388.0,29.66,1250000.0,RPSNMLSKKIIGFID78CB,九硯寶硯,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,仁德區,臺南市仁德區中洲路,20.6,1121209.0,三層,12.0,住宅大樓(11層含以上有電梯),109.0,2.0,7470000.0,77136.0,29.66,1350000.0,RPTNMLSKKIIGFID88CB,九硯寶硯,A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,,鄉村區,乙種建築用地,,,,,,,,,,,,,,,,,,仁德區,臺南市仁德區中洲路,29.76,1121209.0,五層,12.0,住宅大樓(11層含以上有電梯),146.2,2.0,10600000.0,80272.0,31.59,1400000.0,RPUNMLSKKIIGFID98CB,九硯寶硯,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,歸仁區,臺南市歸仁區歸仁七路,33.36,1121127.0,十二層,15.0,住宅大樓(11層含以上有電梯),151.75,2.0,13080000.0,91133.0,25.78,1600000.0,RPVNMLSKKIIGFID09CB,佳展大展,C5-12F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地2建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,永康區,臺南市永康區永安路105巷,36.88,1121210.0,二層,7.0,華廈(10層含以下有電梯),135.38,2.0,12570000.0,101736.0,27.06,1550000.0,RPPNMLSKKIIGFKD68CB,永安一方3,B棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地1建物1車位0,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,玉井區,臺南市玉井區和平街160巷,29.71,1121211.0,二層,8.0,華廈(10層含以下有電梯),84.92,2.0,4500000.0,52991.0,0.0,0.0,RPPNMLSKKIIGFJD68DB,玉璽天下2璽福,2F-B3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,1.0,有,無,,,坡道機械,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區永續路,13.7,1121202.0,二層,20.0,住宅大樓(11層含以上有電梯),99.69,2.0,9880000.0,103444.0,14.33,1050000.0,RPPNMLTKKIIGFBD87CB,一字寬,A7棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道機械,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區生態街,19.77,1121201.0,七層,15.0,住宅大樓(11層含以上有電梯),144.36,2.0,13450000.0,99705.0,18.99,950000.0,RPQNMLTKKIIGFBD97CB,水晴川,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,1.0,有,無,,,坡道機械,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區永續路,13.7,1121202.0,十一層,20.0,住宅大樓(11層含以上有電梯),99.34,2.0,10600000.0,111879.0,13.98,1050000.0,RPRNMLTKKIIGFBD08CB,一字寬,A7棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區永續路,21.31,1121201.0,六層,20.0,住宅大樓(11層含以上有電梯),153.49,2.0,16380000.0,111867.0,22.71,1750000.0,RPSNMLTKKIIGFBD18CB,一字寬,B1棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區樂活五街,23.4,1121202.0,九層,19.0,住宅大樓(11層含以上有電梯),168.75,2.0,15500000.0,109426.0,40.81,1500000.0,RPTNMLTKKIIGFBD28CB,河睦,A1棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,30.09,1121204.0,五層,13.0,住宅大樓(11層含以上有電梯),146.97,2.0,11790000.0,85339.0,25.22,1400000.0,RPUNMLTKKIIGFBD38CB,佳順·寓安,A棟2-5F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,19.56,1121204.0,七層,13.0,住宅大樓(11層含以上有電梯),103.45,1.0,8350000.0,88841.0,25.22,1400000.0,RPVNMLTKKIIGFBD48CB,佳順·寓安,A棟3-7F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,19.56,1121204.0,五層,13.0,住宅大樓(11層含以上有電梯),103.45,1.0,8230000.0,87307.0,25.22,1400000.0,RPWNMLTKKIIGFBD58CB,佳順·寓安,A棟5-5F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,25.58,1121204.0,十層,13.0,住宅大樓(11層含以上有電梯),129.15,2.0,10610000.0,88617.0,25.22,1400000.0,RPXNMLTKKIIGFBD68CB,佳順·寓安,A棟7-10F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,30.09,1121204.0,六層,13.0,住宅大樓(11層含以上有電梯),146.42,2.0,11770000.0,84736.0,25.22,1500000.0,RPOOMLTKKIIGFBD87CB,佳順·寓安,B棟5-6F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,30.09,1121204.0,八層,13.0,住宅大樓(11層含以上有電梯),146.42,2.0,11840000.0,85314.0,25.22,1500000.0,RPPOMLTKKIIGFBD97CB,佳順·寓安,B棟5-8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,30.09,1121204.0,十二層,13.0,住宅大樓(11層含以上有電梯),145.34,2.0,11760000.0,86304.0,24.14,1300000.0,RPQOMLTKKIIGFBD08CB,佳順·寓安,B棟5-12F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,2.0,2.0,有,無,,,坡道平面,,,親友、員工、共有人或其他特殊關係間之交易；,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安和路四段163巷,20.69,1121204.0,八層,13.0,住宅大樓(11層含以上有電梯),108.65,1.0,8700000.0,86300.0,25.22,1500000.0,RPROMLTKKIIGFBD18CB,佳順·寓安,B棟6-8F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,4.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安富街133巷與安富一街交叉路口,30.08,1121128.0,三層,14.0,住宅大樓(11層含以上有電梯),170.12,2.0,17180000.0,110740.0,29.43,1600000.0,RPSOMLTKKIIGFBD28CB,遠雄藏萃,A棟A07F03號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,4.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安富街133巷與安富一街交叉路口,30.08,1121202.0,四層,14.0,住宅大樓(11層含以上有電梯),170.12,2.0,16900000.0,108465.0,29.43,1640000.0,RPTOMLTKKIIGFBD38CB,遠雄藏萃,A棟A07F04號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安富街133巷與安富一街交叉路口,24.58,1121208.0,八層,14.0,住宅大樓(11層含以上有電梯),144.59,2.0,15380000.0,119225.0,29.43,1650000.0,RPUOMLTKKIIGFBD48CB,遠雄藏萃,A棟A05F08號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,4.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安富街133巷與安富一街交叉路口,30.08,1121210.0,五層,14.0,住宅大樓(11層含以上有電梯),170.12,2.0,17830000.0,115147.0,29.43,1630000.0,RPVOMLTKKIIGFBD58CB,遠雄藏萃,A棟A06F05號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物)+車位,,,,,,,土地1建物1車位1,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,坡道平面,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區安富街133巷與安富一街交叉路口,23.13,1121217.0,十層,14.0,住宅大樓(11層含以上有電梯),137.77,2.0,14970000.0,122946.0,29.43,1650000.0,RPWOMLTKKIIGFBD68CB,遠雄藏萃,A棟A02F10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地9建物1車位0,,,,見其他登記事項,鋼筋混凝土造,,,,3.0,2.0,有,無,,,,,,內含停車位1個,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區樂活二街,82.79,1121216.0,全,4.0,透天厝,189.21,4.0,18680000.0,98726.0,0.0,0.0,RPXOMLTKKIIGFBD78CB,邰欣地堡100期 透天,D棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地9建物1車位0,,,,見其他登記事項,鋼筋混凝土造,,,,3.0,2.0,有,無,,,,,,內含停車位1個,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區樂活二街,92.02,1121217.0,全,4.0,透天厝,204.52,4.0,19810000.0,96861.0,0.0,0.0,RPOPMLTKKIIGFBD97CB,邰欣地堡100期 透天,D棟9號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地(土地+建物),,,,,,,土地2建物1車位0,,,,住家用,鋼筋混凝土造,,,,3.0,2.0,有,無,,,,,,,,,,,112_05,,,,,住,,,,,,,,,,,,,,,,,,,,安南區,臺南市安南區生態街跟宜居三路交叉口,89.33,1121121.0,全,4.0,透天厝,201.94,2.0,21420000.0,106071.0,0.0,0.0,RPPPMLTKKIIGFBD08CB,永龍羅馬VA5,E棟8號
