鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市忠孝路798巷,29.74,住,Unnamed: 5,Unnamed: 6,1120513,土地1建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,177.45,3,1,2,有,無,12200000,76985,坡道平面,53.4,2650000,Unnamed: 26,RPPNMLQKNHIGFAI18CB,未來樹,L5棟5F號,Unnamed: 30,來源資料夾,嘉義市嘉義市日新街與立學街口,31.16,商,1120813,土地1建物1車位1,六層,13,204.63,2.1,19380000,104299,33.2,1500000,RPPNMLOKQHIGFAI28CB,仰?日新,1棟6B1號
嘉義市,房地(土地+建物),嘉義市嘉義市湖美三路,113.11,其他,,,1120323.0,土地2建物1車位0,全,4.0,店面(店鋪),住商用,鋼筋混凝土造,,208.27,3.0,2.0,4.0,有,無,12500000.0,60018.0,,0.0,0.0,,RPRNMLLKMHIGFAI77CB,光昇御寶11期,A棟9號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,13.35,商,,,1120406.0,土地1建物1車位2,一層,14.0,店面(店鋪),商業用,鋼筋混凝土造,,123.78,0.0,0.0,0.0,無,無,8700000.0,94240.0,坡道平面,57.46,2450000.0,,RPQNMLMKMHIGFAI77CB,佳昂?家易,S09棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市健康九路與湖美十路交叉口,16.68,商,,,1120406.0,土地1建物1車位0,一層,14.0,店面(店鋪),商業用,鋼筋混凝土造,,81.61,0.0,0.0,0.0,無,無,7450000.0,91288.0,,0.0,0.0,,RPRNMLMKMHIGFAI87CB,佳昂?家易,S11棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,21.69,商,,,1120406.0,土地1建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.61,3.0,2.0,2.0,有,無,10330000.0,78047.0,坡道平面,29.27,1250000.0,,RPSNMLMKMHIGFAI97CB,佳昂?家易,D2棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1120406.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.81,2.0,2.0,1.0,有,無,7790000.0,76177.0,坡道平面,29.27,1350000.0,,RPTNMLMKMHIGFAI08CB,佳昂?家易,D3棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖美三路,113.09,其他,,,1120324.0,土地2建物1車位0,全,4.0,店面(店鋪),住商用,鋼骨鋼筋混凝土造,,204.09,4.0,2.0,4.0,有,無,12450000.0,61002.0,,0.0,0.0,,RPPNMLOKMHIGFAI87CB,光昇御寶11期,A棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖美三路,113.1,其他,,,1120327.0,土地2建物1車位0,全,3.0,店面(店鋪),住商用,鋼筋混凝土造,,173.66,3.0,2.0,3.0,有,無,11800000.0,67949.0,,0.0,0.0,,RPQNMLOKMHIGFAI97CB,光昇御寶11期,A棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康五街,141.37,住,,,1120414.0,土地1建物1車位1,全,4.0,透天厝,住家用,鋼筋混凝土造,,220.86,5.0,2.0,4.0,有,無,13850000.0,62709.0,一樓平面,15.0,0.0,,RPRNMLOKMHIGFAI08CB,光昇御寶10期,A棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金龍街.大雅路二段578巷,27.47,住,,,1120414.0,土地3建物1車位1,九層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,211.4,0.0,2.0,1.0,有,無,25280000.0,124888.0,坡道平面,33.0,3000000.0,[夢公園/集合住宅] 9F-B1,RPPNMLRKMHIGFAI18CB,夢公園,B棟9B1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路,26.65,住,,,1120401.0,土地3建物1車位1,六層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.84,3.0,2.0,2.0,有,無,18500000.0,98786.0,坡道平面,13.75,1500000.0,勃朗峰6F/A2,RPRNMLRKMHIGFAI38CB,勃朗峰、THEONE,A棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路,26.94,住,,,1120214.0,土地3建物1車位1,三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,187.88,3.0,2.0,2.0,有,無,16980000.0,88899.0,坡道平面,13.75,1500000.0,勃朗峰3F/A5備註:原申報書序號B1IA1120216003撤銷，重新申報，建物交易總價與車位交易總價誤繕，數字應對調。,RPSNMLRKMHIGFAI48CB,勃朗峰、THEONE,A棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市芳安路17巷,36.9,住,,,1120414.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.11,2.0,2.0,1.0,有,無,9380000.0,88152.0,一樓平面,16.45,1300000.0,,RPQNMLSKMHIGFAI38CB,好人居Ⅲ,A棟5F1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金龍街.大雅路二段578巷,21.92,住,,,1120418.0,土地3建物1車位1,二層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.54,2.0,2.0,3.0,有,無,16080000.0,107399.0,坡道機械,9.06,1100000.0,[夢公園/集合住宅] 2F-C1,RPUNMLSKMHIGFAI78CB,夢公園,C棟2C1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市日新街與立學街口,27.72,商,,,1120409.0,土地1建物1車位2,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,218.91,2.0,2.0,2.0,有,無,20060000.0,113173.0,坡道平面,66.4,2800000.0,土地持分範圍為2110/100000，因系統自動四捨五入，原契約書面積為27.71平方公尺，有差額0.01平方公尺。,RPPNMLKLMHIGFAI57CB,仰?日新,1棟10B2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1120411.0,土地1建物1車位0,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.92,2.0,2.0,1.0,有,無,6490000.0,74666.0,,0.0,0.0,,RPQNMLKLMHIGFAI67CB,佳昂?家易,D1棟14號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1120411.0,土地1建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2.0,2.0,1.0,有,無,7870000.0,75587.0,坡道平面,29.27,1300000.0,,RPRNMLKLMHIGFAI77CB,佳昂?家易,E6棟11號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市芳安路17巷,31.3,住,,,1120418.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.29,2.0,2.0,1.0,有,無,7980000.0,85817.0,一樓平面,16.45,1300000.0,,RPPNMLLLMHIGFAI67CB,好人居Ⅲ,A棟4F7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市順興六街,104.51,住,,,1120413.0,土地1建物1車位1,全,3.0,透天厝,住家用,鋼筋混凝土造,,171.9,4.0,2.0,5.0,有,無,18640000.0,108435.0,一樓平面,0.0,0.0,,RPQNMLLLMHIGFAI77CB,松町六,F棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,31.47,住,,,1120406.0,土地1建物1車位1,七層,8.0,華廈(10層含以下有電梯),住家用,見其他登記事項,,133.22,2.0,2.0,2.0,有,無,9160000.0,75007.0,坡道平面,28.43,1300000.0,建物面積以地政機關登記完竣之面積為準,RPRNMLLLMHIGFAI87CB,御安旺景3,7C3棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,31.47,住,,,1120409.0,土地1建物1車位1,五層,8.0,華廈(10層含以下有電梯),住家用,見其他登記事項,,133.22,2.0,2.0,2.0,有,無,8850000.0,73003.0,坡道平面,28.43,1200000.0,建物面積以地政機關登記完竣之面積為準,RPSNMLLLMHIGFAI97CB,御安旺景3,5A3棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康11街,34.03,住,,,1120407.0,土地1建物1車位1,六層,7.0,華廈(10層含以下有電梯),住家用,見其他登記事項,,100.47,2.0,2.0,2.0,有,無,7780000.0,77778.0,坡道機械,6.87,500000.0,建物面積以地政機關登記完竣之面積為準,RPTNMLLLMHIGFAI08CB,御安13期AB棟,6A5棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,52.1,農,,,1120415.0,土地1建物1車位1,四層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.76,3.0,2.0,2.0,有,無,9480000.0,77915.0,一樓平面,20.49,1200000.0,,RPUNMLLLMHIGFAI18CB,百富寓見北歐,4FD1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,55.47,農,,,1120416.0,土地1建物1車位1,四層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.63,3.0,2.0,2.0,有,無,10000000.0,77780.0,一樓平面,20.49,1200000.0,,RPVNMLLLMHIGFAI28CB,百富寓見北歐,4FC5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,103.22,其他,,,1120323.0,土地1建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,222.26,4.0,1.0,4.0,有,無,15780000.0,70998.0,,0.0,0.0,,RPWNMLLLMHIGFAI38CB,敦美3,A5棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,98.59,其他,,,1120325.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,171.52,4.0,1.0,5.0,有,無,12880000.0,75093.0,,0.0,0.0,,RPOOMLLLMHIGFAI67CB,敦美3,B8棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.12,其他,,,1120327.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,172.12,4.0,1.0,5.0,有,無,12000000.0,69719.0,,0.0,0.0,,RPQOMLLLMHIGFAI87CB,敦美3,B7棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.36,其他,,,1120327.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,172.12,5.0,1.0,4.0,有,無,13000000.0,75529.0,,0.0,0.0,,RPROMLLLMHIGFAI97CB,敦美3,B2棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.18,其他,,,1120327.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,172.12,3.0,1.0,4.0,有,無,12000000.0,69719.0,,0.0,0.0,,RPSOMLLLMHIGFAI08CB,敦美3,B6棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.3,其他,,,1120328.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,172.35,4.0,1.0,5.0,有,無,12000000.0,69626.0,,0.0,0.0,,RPTOMLLLMHIGFAI18CB,敦美3,B3棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,103.36,其他,,,1120330.0,土地1建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,221.37,4.0,1.0,5.0,有,無,16200000.0,73181.0,,0.0,0.0,,RPPNMLOLMHIGFAI97CB,敦美3,A7棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,103.07,其他,,,1120330.0,土地1建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,241.23,4.0,1.0,5.0,有,無,17660000.0,73208.0,,0.0,0.0,,RPQNMLOLMHIGFAI08CB,敦美3,A3棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.13,其他,,,1120330.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,172.12,4.0,1.0,5.0,有,無,12000000.0,69719.0,,0.0,0.0,,RPRNMLOLMHIGFAI18CB,敦美3,B17棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,104.64,其他,,,1120328.0,土地1建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,220.92,4.0,1.0,5.0,有,無,15500000.0,70161.0,,0.0,0.0,,RPSNMLOLMHIGFAI28CB,敦美3,A1棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,99.86,其他,,,1120330.0,土地1建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,214.84,4.0,1.0,5.0,有,無,16200000.0,75405.0,,0.0,0.0,,RPUNMLOLMHIGFAI48CB,敦美3,A6棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,106.78,其他,,,1120330.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,173.33,4.0,1.0,5.0,有,無,12880000.0,74309.0,,0.0,0.0,,RPVNMLOLMHIGFAI58CB,敦美3,B18棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市宣信街,25.39,住,,,1120416.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.61,3.0,2.0,2.0,有,無,13250000.0,97985.0,坡道機械,15.04,750000.0,,RPPNMLPLMHIGFAI08CB,漢昇 築城,H棟H1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市博愛路橋北側約50公尺,133.47,住,,,1120322.0,土地2建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,249.03,4.0,3.0,4.0,有,無,21800000.0,87540.0,,0.0,0.0,,RPPNMLQLMHIGFAI18CB,小山村,A棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1120417.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.81,2.0,2.0,1.0,有,無,7790000.0,76768.0,坡道平面,29.27,1300000.0,,RPQNMLQLMHIGFAI28CB,佳昂?家易,E3棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,23.91,商,,,1120417.0,土地1建物1車位1,六層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.08,2.0,2.0,2.0,有,無,11170000.0,78054.0,坡道平面,29.27,1350000.0,,RPRNMLQLMHIGFAI38CB,佳昂?家易,C2棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,23.91,商,,,1120417.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.21,2.0,2.0,2.0,有,無,11050000.0,76808.0,坡道平面,29.27,1300000.0,,RPSNMLQLMHIGFAI48CB,佳昂?家易,A2棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市東區盧厝里2鄰,22.84,農,,,1120420.0,土地1建物1車位0,四層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,46.6,1.0,1.0,1.0,有,無,3800000.0,81545.0,,0.0,0.0,,RPQNMLRLMHIGFAI38CB,百富寓見北歐,4FD5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區盧厝里2鄰,22.84,農,,,1120418.0,土地1建物1車位1,二層,4.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.09,1.0,1.0,1.0,有,無,4900000.0,79399.0,一樓平面,20.49,1200000.0,,RPRNMLRLMHIGFAI48CB,百富寓見北歐,2FD5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市民生南路916巷,87.0,住,,,1120426.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,177.56,3.0,3.0,3.0,有,無,15100000.0,85042.0,,0.0,0.0,,RPPNMLLJNHIGFAI57CB,南京尊邸,特2棟特2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市湖子內段湖美小段473-17地號 等27筆,107.17,其他,,,1120325.0,土地6建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,172.37,2.0,1.0,3.0,有,無,12880000.0,74723.0,,0.0,0.0,原申報書序號B1IA11204210009因土地地號誤繕，撤銷更正重報。,RPQNMLMJNHIGFAI77CB,敦美3,B1棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市立德街90，92號,37.79,住,,,1120415.0,土地3建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.74,2.0,1.0,2.0,有,無,7420000.0,84801.0,一樓平面,16.75,1400000.0,,RPRNMLMJNHIGFAI87CB,安徒森Ⅱ,B棟4B1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市立德街90，92號,35.06,住,,,1120417.0,土地3建物1車位0,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,65.88,2.0,1.0,2.0,有,無,5570000.0,84548.0,,0.0,0.0,,RPSNMLMJNHIGFAI97CB,安徒森Ⅱ,B棟3B2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市新生路,123.0,住,,,1120410.0,土地4建物1車位0,一至三層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,378.34,3.0,2.0,4.0,有,無,32010000.0,84606.0,,0.0,0.0,THE ONEC15/有電梯,RPUNMLMJNHIGFAI18CB,勃朗峰、THEONE,C棟15號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市芳安路17巷,31.3,住,,,1120429.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.29,2.0,2.0,1.0,有,無,8180000.0,88386.0,一樓平面,16.45,1300000.0,,RPQNMLNJNHIGFAI87CB,好人居Ⅲ,A棟5F7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120424.0,土地1建物1車位1,十一層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.41,2.0,2.0,1.0,有,無,8630000.0,80763.0,坡道平面,29.27,1350000.0,,RPPNMLQJNHIGFAI08CB,佳昂?家易,C1棟11號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120424.0,土地1建物1車位1,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.56,1.0,2.0,1.0,有,無,8230000.0,76199.0,坡道平面,29.27,1350000.0,,RPQNMLQJNHIGFAI18CB,佳昂?家易,C5棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1120424.0,土地1建物1車位0,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.54,2.0,2.0,1.0,有,無,6110000.0,72273.0,,0.0,0.0,,RPRNMLQJNHIGFAI28CB,佳昂?家易,D3棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120424.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.98,2.0,2.0,1.0,有,無,8400000.0,77418.0,坡道平面,29.27,1300000.0,,RPSNMLQJNHIGFAI38CB,佳昂?家易,D6棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1120426.0,土地1建物1車位0,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.71,2.0,2.0,1.0,有,無,6300000.0,68695.0,,0.0,0.0,,RPTNMLQJNHIGFAI48CB,佳昂?家易,E1棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市環湖二街,87.59,其他,,,1120425.0,土地2建物1車位0,全部,3.0,店面(店鋪),住商用,鋼筋混凝土造,,191.87,4.0,2.0,5.0,有,無,11000000.0,57330.0,,0.0,0.0,,RPPNMLRJNHIGFAI18CB,天晴NO17,C8棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市立德街90，92號,35.06,住,,,1120417.0,土地3建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,65.88,2.0,1.0,2.0,有,無,5510000.0,83637.0,,0.0,0.0,,RPQNMLSJNHIGFAI38CB,安徒森Ⅱ,B棟4B2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市,房地(土地+建物),嘉義市嘉義市東區五福街,120.52,住,,,1120420.0,土地2建物1車位0,一至四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,256.57,5.0,2.0,5.0,有,無,20500000.0,79900.0,,0.0,0.0,,RPSNMLSJNHIGFAI58CB,森擎集合住宅,B2棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
