鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,東港鎮,房地(土地+建物),屏東縣東港鎮興東路,136.69,住,Unnamed: 5,Unnamed: 6,1120512,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,192.32,4,2,4.1,有,無,16610000,86366,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLRKNHIGFDT07CB,長居(六期),A棟1號,Unnamed: 30,來源資料夾,麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉麟義段1397地號,45.57,1120811,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),112.16,2.1,1,8660000,83120,一樓平面,18.2,850000,RPQNMLMKQHIGFAT66CB,新義城,G棟1號,長治鄉,屏東縣長治鄉復興路,31.23,Unnamed: 4,鄉村區,乙種建築用地,1121112,土地1建物1車位1,八層,8,139.99,10770000,77940,坡道平面,15.92,1100000,RPQNMLRKJIIGFAT56CB,幸福欣印象-豐收區,B1棟8號
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口G9棟4樓,28.01,住,,,1120308.0,土地4建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,88.25,3.0,2.0,2.0,有,無,7950000.0,90085.0,,0.0,0.0,,RPUNMLLLLHIGFAT56CB,甲山林花園帝寶,G棟9號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口I11棟5樓,26.49,住,,,1120315.0,土地4建物1車位0,五層,5.0,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,83.5,2.0,2.0,1.0,有,無,7520000.0,90060.0,,0.0,0.0,,RPVNMLLLLHIGFAT66CB,甲山林花園帝寶,I棟11號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口J7棟3樓,26.83,住,,,1120307.0,土地4建物1車位0,三層,5.0,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,84.64,2.0,2.0,2.0,有,無,7900000.0,93336.0,,0.0,0.0,,RPWNMLLLLHIGFAT76CB,甲山林花園帝寶,J棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮興東路,26.32,住,,,1120309.0,土地1建物1車位1,六層,8.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,87.99,2.0,2.0,2.0,有,無,5550000.0,63075.0,,0.0,550000.0,,RPPNMLMLLHIGFDT09CB,波麗市,F2棟6樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,116.23,住,,,1120228.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,193.51,5.0,2.0,4.0,有,無,11700000.0,60462.0,,0.0,0.0,,RPQNMLMLLHIGFDT56CB,波麗市,E棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉東寧路,38.46,住,,,1120312.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.18,3.0,2.0,2.0,有,無,7480000.0,69529.0,一樓平面,13.7,1050000.0,,RPPNMLOLLHIGFCT56CB,萬吉蒔遇,B1-4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉東寧路,31.57,住,,,1120307.0,土地1建物1車位1,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,89.83,2.0,2.0,2.0,有,無,7000000.0,78156.0,一樓平面,13.7,1050000.0,交易總價含下列非屬預售屋價格之費用:含裝潢費450000元；,RPQNMLOLLHIGFCT66CB,萬吉蒔遇,B3-5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉東寧路,39.34,住,,,1120311.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.52,3.0,2.0,2.0,有,無,7880000.0,69922.0,一樓平面,13.7,1250000.0,,RPRNMLOLLHIGFCT76CB,萬吉蒔遇,B2-4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
麟洛鄉,房地(土地+建物),屏東縣麟洛鄉麟義段1397-28地號,151.36,住,,,1120307.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,219.02,4.0,3.0,5.0,有,無,22800000.0,104100.0,,0.0,0.0,,RPPNMLOLLHIGFAT98CB,新義城,F棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市和生路一段,24.27,,鄉村區,乙種建築用地,1120319.0,土地2建物1車位0,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.57,2.0,2.0,1.0,有,無,6680000.0,80901.0,,0.0,0.0,,RPRNMLOLLHIGFAT56CB,中洲One Park,A棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市和生路一段,32.48,,鄉村區,乙種建築用地,1120227.0,土地2建物1車位1,七層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.39,3.0,2.0,2.0,有,無,10410000.0,82526.0,坡道平面,27.0,1300000.0,,RPPNMLRLLHIGFAT66CB,中洲One Park,B棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市和生路一段,32.48,,鄉村區,乙種建築用地,1120227.0,土地2建物1車位1,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.39,3.0,2.0,2.0,有,無,10510000.0,83431.0,坡道平面,27.0,1300000.0,,RPQNMLRLLHIGFAT76CB,中洲One Park,B棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮三星路二巷,32.42,住,,,1120317.0,土地1建物1車位1,一層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.3,2.0,2.0,1.0,有,無,8000000.0,88761.0,一樓平面,3.31,900000.0,,RPPNMLRLLHIGFCT86CB,巷梧桐,B棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,34.28,住,,,1120314.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.43,3.0,2.0,2.0,有,無,8170000.0,74983.0,一樓平面,11.41,1420000.0,,RPPNMLTLLHIGFAT86CB,小倆口8期,G1棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
里港鄉,房地(土地+建物),屏東縣里港鄉三和路,93.54,,鄉村區,乙種建築用地,1120328.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,138.12,4.0,2.0,4.0,有,無,8200000.0,59369.0,,0.0,0.0,,RPPNMLTLLHIGFBT96CB,富儷皇居2,B5棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
九如鄉,房地(土地+建物)+車位,屏東縣九如鄉光復街121巷對面,91.32,住,,,1120327.0,土地6建物1車位1,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,145.68,5.0,2.0,4.0,有,無,9380000.0,64388.0,一樓平面,0.0,500000.0,,RPPNMLKMLHIGFAT68CB,都星領袖NO.2,A棟19號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光明路292巷,120.55,住,,,1120226.0,土地2建物1車位1,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,166.32,5.0,2.0,4.0,有,無,12200000.0,73353.0,一樓平面,13.75,0.0,,RPQNMLKMLHIGFCT98CB,皇家欣天地3期 森鄰,B棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,90.0,住,,,1120314.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,168.94,5.0,2.0,4.0,有,無,13580000.0,80384.0,,0.0,0.0,,RPUNMLKMLHIGFCT76CB,皇家欣天地3期 森鄰,A棟15號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,90.0,住,,,1120312.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,168.94,5.0,2.0,4.0,有,無,13580000.0,80384.0,,0.0,0.0,,RPPNMLLMLHIGFCT98CB,皇家欣天地3期 森鄰,A棟16號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉東寧路,31.57,住,,,1120318.0,土地1建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.22,2.0,2.0,2.0,有,無,6130000.0,80425.0,,0.0,0.0,交易總價含下列非屬預售屋價格之費用:含裝潢費450000元；,RPPNMLMJMHIGFCT88CB,萬吉蒔遇,A3-2F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉東寧路,31.57,住,,,1120316.0,土地1建物1車位0,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.13,2.0,2.0,2.0,有,無,5650000.0,74215.0,,0.0,0.0,交易總價含下列非屬預售屋價格之費用:含裝潢費450000元；,RPQNMLMJMHIGFCT98CB,萬吉蒔遇,B3-4F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮光復路,37.49,,一般農業區,甲種建築用地,1120317.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.08,3.0,2.0,2.0,有,無,6760000.0,52735.0,一樓平面,13.75,1100000.0,,RPPNMLNJMHIGFCT98CB,太友敦煌8,B2棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,22.35,住,,,1120328.0,土地1建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.35,2.0,2.0,2.0,有,無,9750000.0,95201.0,坡道平面,29.59,1300000.0,,RPPNMLNJMHIGFAT78CB,閱山,2棟A5-10F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉義仁路,99.02,住,,,1120318.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,202.01,5.0,2.0,3.0,有,無,12800000.0,63363.0,,0.0,0.0,,RPPNMLOJMHIGFDT56CB,皇家海悅,A棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉聖心路,97.26,住,,,1120319.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,198.38,5.0,2.0,3.0,有,無,12300000.0,62002.0,,0.0,0.0,,RPQNMLOJMHIGFDT66CB,皇家海悅,B棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉聖心路,107.17,住,,,1120313.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,201.65,5.0,2.0,3.0,有,無,12850000.0,63724.0,,0.0,0.0,,RPRNMLOJMHIGFDT76CB,皇家海悅,B棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉義仁路,92.21,住,,,1120323.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,201.65,5.0,2.0,3.0,有,無,12600000.0,62485.0,,0.0,0.0,,RPSNMLOJMHIGFDT86CB,皇家海悅,A棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉義仁路,91.2,住,,,1120323.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,201.65,5.0,2.0,3.0,有,無,12620000.0,62584.0,,0.0,0.0,,RPTNMLOJMHIGFDT96CB,皇家海悅,A棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉義仁路,93.21,住,,,1120319.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,201.65,5.0,2.0,3.0,有,無,12620000.0,62584.0,,0.0,0.0,,RPUNMLOJMHIGFDT07CB,皇家海悅,A棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉中正路,23.16,住,,,1120313.0,土地2建物1車位0,六層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,86.49,3.0,2.0,2.0,有,無,5380000.0,62204.0,,0.0,0.0,,RPVNMLOJMHIGFDT17CB,皇家海悅,D9棟6樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮延平路,23.34,商,,,1120330.0,土地6建物1車位1,三層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,108.95,3.0,2.0,2.0,有,無,7800000.0,71592.0,,0.0,600000.0,重測前地號:東港段0149、0149-0003、0149-0006、0149-0007、0151、0151-0001,RPWNMLOJMHIGFDT27CB,東港ONE,A1棟3樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮延平路,23.01,商,,,1120330.0,土地6建物1車位1,三層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,107.46,3.0,2.0,2.0,有,無,7800000.0,72585.0,,0.0,600000.0,重測前地號:東港段0149、0149-0003、0149-0006、0149-0007、0151、0151-0001,RPXNMLOJMHIGFDT37CB,東港ONE,A2棟3樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,94.94,住,,,1120318.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,193.51,5.0,2.0,4.0,有,無,11800000.0,60979.0,,0.0,0.0,原實價登錄E9序號B1TD11012030001於112年2月28日解約,RPOOMLOJMHIGFDT56CB,波麗市,E棟9號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉香楊路,30.91,,一般農業區,甲種建築用地,1120401.0,土地1建物1車位1,六層,6.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,93.77,2.0,2.0,1.0,有,無,6470000.0,67965.0,一樓平面,16.23,1200000.0,,RPPNMLQJMHIGFAT09CB,陽光5,A棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口I17棟4樓,26.49,住,,,1120406.0,土地4建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,83.5,2.0,2.0,1.0,有,無,7390000.0,88503.0,,0.0,0.0,,RPQNMLQJMHIGFAT56CB,甲山林花園帝寶,I棟17號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口J17棟4樓,26.49,住,,,1120329.0,土地4建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,83.5,2.0,2.0,1.0,有,無,7390000.0,88503.0,,0.0,0.0,,RPRNMLQJMHIGFAT66CB,甲山林花園帝寶,J棟17號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬丹路二段470號旁,21.83,,鄉村區,乙種建築用地,1120404.0,土地1建物1車位1,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.43,3.0,2.0,2.0,有,無,6180000.0,60707.0,坡道平面,13.75,1100000.0,,RPPNMLRJMHIGFAT56CB,萬丹印象,H棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬丹路二段470號旁,25.15,,鄉村區,乙種建築用地,1120405.0,土地1建物1車位1,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.15,3.0,2.0,2.0,有,無,7000000.0,61203.0,坡道平面,13.75,1100000.0,,RPQNMLRJMHIGFAT66CB,萬丹印象,D棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市和生路一段,32.48,,鄉村區,乙種建築用地,1120314.0,土地2建物1車位1,十二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.39,3.0,2.0,2.0,有,無,12880000.0,94936.0,坡道平面,35.0,2400000.0,,RPPNMLSJMHIGFAT66CB,中洲One Park,B棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市和生路一段,32.48,,鄉村區,乙種建築用地,1120310.0,土地2建物1車位1,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.39,3.0,2.0,2.0,有,無,12310000.0,89773.0,坡道平面,35.0,2400000.0,,RPQNMLSJMHIGFAT76CB,中洲One Park,A棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,28.45,住,,,1120407.0,土地2建物1車位0,四層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,97.47,3.0,2.0,2.0,有,無,6130000.0,62891.0,,0.0,0.0,,RPPNMLTJMHIGFCT96CB,皇家欣天地3期 森鄰,D棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,28.45,住,,,1120407.0,土地2建物1車位0,四層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,97.83,3.0,2.0,2.0,有,無,6130000.0,62660.0,,0.0,0.0,,RPQNMLTJMHIGFCT07CB,皇家欣天地3期 森鄰,D棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮蓬萊里江山路,30.78,,鄉村區,乙種建築用地,1120405.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.81,3.0,2.0,2.0,有,無,6400000.0,64904.0,一樓平面,22.84,950000.0,,RPRNMLTJMHIGFCT17CB,蓬萊一品,A棟014號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新園鄉,房地(土地+建物),屏東縣新園鄉義仁路,94.21,住,,,1120405.0,土地1建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,201.65,5.0,2.0,3.0,有,無,12620000.0,62584.0,,0.0,0.0,,RPPNMLLKMHIGFDT98CB,皇家海悅,A棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物),屏東縣東港鎮新義段7-10地號A5/4F,20.95,住,,,1120405.0,土地1建物1車位0,四層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.04,2.0,2.0,2.0,有,無,6820000.0,79265.0,,0.0,0.0,,RPQNMLLKMHIGFDT09CB,NEW CITY,A5棟4F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉香楊路,32.8,,一般農業區,甲種建築用地,1120407.0,土地1建物1車位1,二層,6.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,98.53,2.0,2.0,1.0,有,無,6400000.0,64399.0,一樓平面,16.23,1100000.0,,RPPNMLLKMHIGFAT68CB,陽光5,A棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,22.48,,鄉村區,乙種建築用地,1120321.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.58,3.0,2.0,2.0,有,無,7900000.0,77803.0,坡道平面,13.75,1300000.0,,RPQNMLLKMHIGFAT78CB,屏東印象,E1棟04F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市瑞中街瑞華街口I3棟1樓,16.37,住,,,1120407.0,土地4建物1車位0,一層,5.0,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,51.62,0.0,0.0,0.0,無,無,5740000.0,111197.0,,0.0,0.0,,RPSNMLLKMHIGFAT98CB,甲山林花園帝寶,I棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.33,住,,,1120327.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.18,2.0,2.0,2.0,有,無,6800000.0,75937.0,一樓平面,11.41,1350000.0,,RPTNMLLKMHIGFAT09CB,小倆口8期,B5棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,36.56,住,,,1120330.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.43,3.0,2.0,2.0,有,無,8580000.0,75297.0,一樓平面,11.41,1350000.0,,RPUNMLLKMHIGFAT56CB,小倆口8期,B3棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬新路1409巷,29.45,住,,,1120326.0,土地1建物1車位1,四層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.15,3.0,2.0,2.0,有,無,6050000.0,61677.0,一樓平面,12.65,900000.0,,RPPNMLMKMHIGFAT78CB,皇家旺市-3期,B棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
