鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市南大路,25.78,商,Unnamed: 5,Unnamed: 6,1120513,土地2建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,218.0,3,2,2.1,有,無,25450000,158048,升降平面,77.22,3200000,Unnamed: 26,RPQNMLPKNHIGFAO78CB,福砌3,B棟6號,Unnamed: 30,來源資料夾,新竹市新竹市北區西門街,28.99,住,1120812,土地1建物1車位1,二層,14,159.46,26200000,189142,坡道平面,33.1,2300000,RPPNMLMKQHIGFAO78DB,鴻碩,B-2號,新竹市新竹市北區鐵道路二段,32.61,1121112,22,182.16,27050000,166264,33.0,2250000,RPPNMLMKJIIGFAO18DB,鴻萃,A棟2號
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路216號旁,11.22,商,,,1120222.0,土地1建物1車位1,五層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.98,2.0,2.0,1.0,有,無,21620000.0,233599.0,坡道平面,33.06,2250000.0,原基地坐落地號新莊段690、691、692、693等四筆土地，合併為新莊段690地號一筆。,RPRNMLOKLHIGFAO58CB,豐邑一綻,D棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市警光路,24.38,住,,,1120313.0,土地6建物1車位1,六層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.56,3.0,2.0,2.0,有,無,21200000.0,149888.0,坡道平面,26.13,1800000.0,,RPWNMLPKLHIGFAO56CB,自有美,C棟6F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市東區民族路,20.97,住,,,1120311.0,土地1建物1車位1,二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.1,4.0,2.0,2.0,有,無,31220000.0,187427.0,坡道平面,25.0,2150000.0,,RPPNMLPKLHIGFAO58DB,鴻上,A棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區北大路262號旁,16.47,商,,,1120305.0,土地8建物1車位1,九層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,211.26,3.0,2.0,3.0,有,無,32330000.0,179260.0,坡道平面,43.18,2200000.0,,RPPNMLQKLHIGFAO58CB,春福大雋,A2-9F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄K區,96.71,,山坡地保育區,丙種建築用地,1120305.0,土地2建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,152.66,3.0,2.0,2.0,有,無,15400000.0,100878.0,,0.0,0.0,原起造人新富開發股份有限公司負責人:尤麗敏因辦理預售屋不動產開發信託，變更起造人為寶國建築經理股份有限公司負責人:陳正林。,RPQNMLQKLHIGFAO68CB,竹科莊園,KA39棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,108.96,,山坡地保育區,丙種建築用地,1120307.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,135.8,3.0,2.0,3.0,有,無,12450000.0,91679.0,,0.0,0.0,,RPPNMLRKLHIGFAO78DB,沐清城,JA棟10號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,120.88,,山坡地保育區,丙種建築用地,1120225.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,127.08,3.0,2.0,3.0,有,無,13800000.0,108593.0,,0.0,0.0,,RPQNMLRKLHIGFAO88DB,沐清城,JA棟11號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,105.76,,山坡地保育區,丙種建築用地,1120225.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,130.52,3.0,2.0,3.0,有,無,13960000.0,106957.0,,0.0,0.0,,RPRNMLRKLHIGFAO98DB,沐清城,JA棟15號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,109.33,,山坡地保育區,丙種建築用地,1120225.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,132.21,3.0,2.0,3.0,有,無,13950000.0,105514.0,,0.0,0.0,,RPSNMLRKLHIGFAO09DB,沐清城,JA棟27號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,100.62,,山坡地保育區,丙種建築用地,1120225.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,130.52,3.0,2.0,3.0,有,無,12590000.0,96460.0,,0.0,0.0,,RPTNMLRKLHIGFAO56DB,沐清城,JB棟23號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄,106.75,,山坡地保育區,丙種建築用地,1120307.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,129.2,3.0,2.0,3.0,有,無,12430000.0,96207.0,,0.0,0.0,,RPUNMLRKLHIGFAO66DB,沐清城,JB棟22號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅八街與金雅東街口,32.84,,鄉村區,乙種建築用地,1120313.0,土地1建物1車位1,九層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.24,3.0,2.0,2.0,有,無,20000000.0,139975.0,坡道平面,28.36,1820000.0,,RPQNMLTKLHIGFAO98CB,昕觀邸,B1棟9號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅八街與金雅東街口,32.84,,鄉村區,乙種建築用地,1120307.0,土地1建物1車位1,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,159.34,3.0,2.0,2.0,有,無,19880000.0,138281.0,坡道平面,29.46,1920000.0,,RPRNMLTKLHIGFAO09CB,昕觀邸,B1棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市警光路,23.08,住,,,1120316.0,土地6建物1車位1,九層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.34,3.0,2.0,2.0,有,無,20210000.0,151225.0,坡道平面,26.13,1880000.0,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLLHIGFAO08CB,自有美,B棟9F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市高峰路110巷旁,43.49,住,,,1120317.0,土地1建物1車位1,三層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.22,3.0,2.0,2.0,有,無,20150000.0,141281.0,坡道平面,27.23,2350000.0,,RPQNMLKLLHIGFAO18CB,昌禾/學府首席Ⅱ,E棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市高峰路110巷旁,43.66,住,,,1120314.0,土地1建物1車位1,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,188.72,3.0,2.0,2.0,有,無,21760000.0,143637.0,坡道平面,62.29,3600000.0,,RPRNMLKLLHIGFAO28CB,昌禾/學府首席Ⅱ,G棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市高峰路110巷旁,43.66,住,,,1120317.0,土地1建物1車位1,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,182.93,3.0,2.0,2.0,有,無,21510000.0,142846.0,坡道平面,56.5,3450000.0,,RPSNMLKLLHIGFAO38CB,昌禾/學府首席Ⅱ,G棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市高峰路110巷旁,43.66,住,,,1120320.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.16,3.0,2.0,2.0,有,無,20340000.0,141897.0,坡道平面,24.73,2400000.0,,RPTNMLKLLHIGFAO48CB,昌禾/學府首席Ⅱ,G棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市內湖路107巷,34.02,,鄉村區,乙種建築用地,1120317.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.49,3.0,2.0,2.0,有,無,8000000.0,72977.0,一樓平面,18.94,1100000.0,,RPPNMLKLLHIGFAO18DB,文學苑二期,B棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市內湖路107巷,33.98,,鄉村區,乙種建築用地,1120317.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.26,3.0,2.0,2.0,有,無,8000000.0,73155.0,一樓平面,18.94,1100000.0,,RPQNMLKLLHIGFAO28DB,文學苑二期,A棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市內湖路107巷,34.02,,鄉村區,乙種建築用地,1120321.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.49,3.0,2.0,2.0,有,無,8500000.0,78265.0,一樓平面,18.94,1100000.0,,RPSNMLLLLHIGFAO58DB,文學苑二期,B棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市內湖路107巷,34.02,,鄉村區,乙種建築用地,1120320.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.49,3.0,2.0,2.0,有,無,8200000.0,75093.0,一樓平面,18.94,1100000.0,,RPTNMLLLLHIGFAO68DB,文學苑二期,B棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市內湖路107巷,33.98,,鄉村區,乙種建築用地,1120320.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.38,3.0,2.0,2.0,有,無,8000000.0,73062.0,一樓平面,18.94,1100000.0,,RPUNMLLLLHIGFAO78DB,文學苑二期,C棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段,14.36,商,,,1120312.0,土地1建物1車位1,八層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.56,3.0,2.0,2.0,有,無,22470000.0,149678.0,坡道平面,28.8,2000000.0,,RPPNMLLLLHIGFAO18CB,聚吉第,A2棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段,14.41,商,,,1120311.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.01,3.0,2.0,2.0,有,無,21350000.0,142118.0,坡道平面,28.8,1850000.0,,RPQNMLLLLHIGFAO28CB,聚吉第,A3棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅八街與金雅東街口,32.84,,鄉村區,乙種建築用地,1120322.0,土地1建物1車位1,八層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.61,3.0,2.0,2.0,有,無,19600000.0,136895.0,坡道平面,29.46,1920000.0,,RPPNMLMLLHIGFAO28CB,昕觀邸,C1棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,35.75,住,,,1120310.0,土地1建物1車位2,二十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,229.23,4.0,2.0,2.0,有,無,34470000.0,182381.0,坡道平面,66.0,4700000.0,,RPPNMLMLLHIGFAO38DB,鴻萃,B棟21號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.61,住,,,1120302.0,土地1建物1車位2,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.16,3.0,2.0,2.0,有,無,28470000.0,162041.0,坡道平面,66.0,4300000.0,,RPPNMLNLLHIGFAO48DB,鴻萃,A棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.61,住,,,1120303.0,土地1建物1車位2,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.16,3.0,2.0,2.0,有,無,29220000.0,165728.0,坡道平面,66.0,4500000.0,,RPRNMLNLLHIGFAO68DB,鴻萃,A棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.61,住,,,1120314.0,土地1建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.16,3.0,2.0,2.0,有,無,27930000.0,171494.0,坡道平面,33.0,2350000.0,,RPSNMLNLLHIGFAO78DB,鴻萃,A棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.61,住,,,1120311.0,土地1建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.16,3.0,2.0,2.0,有,無,28670000.0,175114.0,坡道平面,33.0,2550000.0,,RPTNMLNLLHIGFAO88DB,鴻萃,A棟13號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.61,住,,,1120323.0,土地1建物1車位2,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.16,3.0,2.0,2.0,有,無,31540000.0,179941.0,坡道平面,66.0,4700000.0,,RPUNMLNLLHIGFAO98DB,鴻萃,A棟15號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.61,住,,,1120310.0,土地1建物1車位2,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.16,3.0,2.0,2.0,有,無,31720000.0,181148.0,坡道平面,66.0,4700000.0,,RPRNMLOLLHIGFAO78DB,鴻萃,A棟17號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.61,住,,,1120323.0,土地1建物1車位2,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.16,3.0,2.0,2.0,有,無,31700000.0,182355.0,坡道平面,66.0,4500000.0,,RPSNMLOLLHIGFAO88DB,鴻萃,A棟19號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,35.62,住,,,1120311.0,土地1建物1車位2,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,228.85,4.0,2.0,2.0,有,無,31000000.0,162726.0,坡道平面,66.0,4500000.0,,RPTNMLOLLHIGFAO98DB,鴻萃,B棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,35.62,住,,,1120321.0,土地1建物1車位2,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,228.85,4.0,2.0,2.0,有,無,33010000.0,175069.0,坡道平面,66.0,4500000.0,,RPUNMLOLLHIGFAO09DB,鴻萃,B棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,35.62,住,,,1120314.0,土地1建物1車位2,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,228.85,4.0,2.0,2.0,有,無,32330000.0,170893.0,坡道平面,66.0,4500000.0,,RPVNMLOLLHIGFAO56DB,鴻萃,B棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,35.75,住,,,1120319.0,土地1建物1車位2,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,229.23,4.0,2.0,2.0,有,無,34280000.0,181217.0,坡道平面,66.0,4700000.0,,RPWNMLOLLHIGFAO66DB,鴻萃,B棟14號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.41,住,,,1120309.0,土地1建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.17,3.0,2.0,2.0,有,無,27160000.0,168118.0,坡道平面,33.0,2250000.0,,RPOOMLOLLHIGFAO58DB,鴻萃,C棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.41,住,,,1120312.0,土地1建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.17,3.0,2.0,2.0,有,無,28450000.0,177836.0,坡道平面,33.0,2100000.0,,RPPOMLOLLHIGFAO68DB,鴻萃,C棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.41,住,,,1120310.0,土地1建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.17,3.0,2.0,2.0,有,無,27980000.0,173652.0,坡道平面,33.0,2250000.0,,RPQOMLOLLHIGFAO78DB,鴻萃,C棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.41,住,,,1120313.0,土地1建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.17,3.0,2.0,2.0,有,無,28700000.0,177836.0,坡道平面,33.0,2350000.0,,RPROMLOLLHIGFAO88DB,鴻萃,C棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,30.74,住,,,1120303.0,土地1建物1車位2,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.58,3.0,2.0,2.0,有,無,26910000.0,157988.0,坡道平面,66.0,4700000.0,,RPSOMLOLLHIGFAO98DB,鴻萃,D棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,30.74,住,,,1120318.0,土地1建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.58,3.0,2.0,2.0,有,無,24880000.0,160976.0,坡道平面,33.0,2250000.0,,RPTOMLOLLHIGFAO09DB,鴻萃,D棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,30.74,住,,,1120310.0,土地1建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.58,3.0,2.0,2.0,有,無,25380000.0,164533.0,坡道平面,33.0,2250000.0,,RPUOMLOLLHIGFAO56DB,鴻萃,D棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,30.74,住,,,1120310.0,土地1建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.58,3.0,2.0,2.0,有,無,25620000.0,166240.0,坡道平面,33.0,2250000.0,,RPVOMLOLLHIGFAO66DB,鴻萃,D棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,30.74,住,,,1120310.0,土地1建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.58,3.0,2.0,2.0,有,無,27130000.0,176270.0,坡道平面,33.0,2350000.0,,RPWOMLOLLHIGFAO76DB,鴻萃,D棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,41.81,住,,,1120312.0,土地1建物1車位2,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,257.12,4.0,2.0,2.0,有,無,39470000.0,180881.0,坡道平面,66.0,4900000.0,,RPXOMLOLLHIGFAO86DB,鴻萃,E棟15號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,41.81,住,,,1120324.0,土地1建物1車位2,十六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,257.12,4.0,2.0,2.0,有,無,39580000.0,181457.0,坡道平面,66.0,4900000.0,,RPOPMLOLLHIGFAO68DB,鴻萃,E棟16號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.41,住,,,1120303.0,土地1建物1車位2,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.17,3.0,2.0,2.0,有,無,30310000.0,172842.0,坡道平面,66.0,4700000.0,,RPPPMLOLLHIGFAO78DB,鴻萃,C棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市文昌街,15.99,商,,,1120307.0,土地7建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.9,4.0,2.0,2.0,有,無,27980000.0,191995.0,坡道平面,24.48,1980000.0,,RPPNMLOLLHIGFAO48CB,Le Coin,B棟15F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市文昌街,17.66,商,,,1120321.0,土地7建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.97,4.0,2.0,2.0,有,無,30910000.0,192856.0,坡道平面,24.48,2080000.0,,RPQNMLOLLHIGFAO58CB,Le Coin,B棟13F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新竹市,房地(土地+建物),新竹市新竹市中華路六段647巷136弄K區,213.6,,山坡地保育區,國土保安用地,1120312.0,土地3建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,195.71,3.0,2.0,3.0,有,無,19860000.0,101477.0,,0.0,0.0,原起造人新富開發股份有限公司負責人:尤麗敏因辦理預售屋不動產開發信託，變更起造人為寶國建築經理股份有限公司負責人:陳正林。,RPRNMLOLLHIGFAO68CB,竹科莊園,KB17棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
