鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
湖口鄉,房地(土地+建物),新竹縣湖口鄉長威段1922、1922-1~1922-23地號等24筆,86.19,,鄉村區,乙種建築用地,1111002,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,230.61,4,2,4,有,無,17200000,74585.0,,0.0,0,,RPVNMLMKIIHGFDJ28CB,森?,D棟7號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市中華路,21.61,住,,,1111003,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.27,2,2,1,有,無,16720000,150794.0,坡道平面,25.99,1900000,,RPPNMLMKIIHGFBJ47CB,佳陞禾樂B區,A3-07F號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮和江街上,18.96,商,,,1110924,土地1建物1車位2,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.97,3,2,2,有,無,15100000,89952.0,坡道平面,60.56,2200000,,RPPNMLMKIIHGFCJ57CB,富廣和合,D棟5F-5號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮和江街上,17.41,商,,,1110924,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.06,3,2,2,有,無,12500000,86508.0,坡道平面,30.28,1100000,,RPQNMLMKIIHGFCJ67CB,富廣和合,B棟5F-5號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮和江街上,11.82,商,,,1110925,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.44,2,2,1,有,無,10050000,97577.0,坡道平面,30.28,1350000,,RPRNMLMKIIHGFCJ77CB,富廣和合,C棟14F-3號,109_01
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮和江街上,18.66,商,,,1110925,土地1建物1車位2,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,201.72,3,2,2,有,無,16200000,95636.0,坡道平面,60.56,2700000,,RPSNMLMKIIHGFCJ87CB,富廣和合,B棟13F-2號,109_01
芎林鄉,房地(土地+建物),新竹縣芎林鄉光明路,47.64,住,,,1110924,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.8,2,2,2,有,無,16020000,140773.0,,0.0,0,交易總價含1個ㄧ樓平面車位使用權。,RPPNMLNKIIHGFCJ67CB,竹科主人7,C棟3號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市中央路,25.64,住,,,1110903,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.6,3,2,2,有,無,18450000,137831.0,坡道平面,32.38,1880000,,RPPNMLNKIIHGFBJ57CB,櫻花聚-聚學區,A1棟4樓號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市府前段1208地號,30.98,住,,,1111001,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.09,3,2,2,有,無,28680000,184455.0,坡道平面,34.99,2100000,,RPQNMLNKIIHGFBJ67CB,耘禾,B1棟7號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市高鐵八路,20.37,商,,,1110926,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.01,3,2,2,有,無,26670000,210832.0,坡道平面,32.95,1990000,,RPRNMLNKIIHGFBJ77CB,寶佳奇磊,D棟1號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市高鐵八路,28.04,商,,,1110925,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.26,4,2,2,有,無,35390000,209715.0,坡道平面,32.95,2190000,,RPSNMLNKIIHGFBJ87CB,寶佳奇磊,A棟1號,109_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市高鐵八路,12.15,商,,,1111001,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.39,0,0,0,無,無,18010000,226008.0,坡道平面,32.95,2090000,,RPTNMLNKIIHGFBJ97CB,寶佳奇磊,C棟9號,109_01
新埔鎮,房地(土地+建物)+車位,新竹縣新埔鎮福德街與中正一街交叉路口,10.92,商,,,1111002,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.78,2,2,1,有,無,9650000,101567.0,坡道機械,32.35,770000,,RPUNMLNKIIHGFBJ08CB,竹科臻邦,C6棟7F號,109_01
新埔鎮,房地(土地+建物)+車位,新竹縣新埔鎮福德街與中正一街交叉路口,11.19,商,,,1111002,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.29,2,2,1,有,無,10190000,98405.0,坡道平面,27.66,1370000,,RPVNMLNKIIHGFBJ18CB,竹科臻邦,B6棟7F號,109_01
