鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,25.5,住,,,1110630,土地5建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.21,3,2,2,有,無,11030000,81136.0,坡道平面,27.15,1370000,,RPUNMLSKPHHGFBD58CB,春福安安,B1棟14號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,25.5,住,,,1110630,土地5建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.38,3,2,2,有,無,9460000,69026.0,坡道平面,27.15,1230000,,RPVNMLSKPHHGFBD68CB,春福安安,B3棟03號,109_02
安南區,房地(土地+建物)+車位,臺南市安南區長和路四段與鎮安路,25.5,住,,,1110630,土地5建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.38,3,2,2,有,無,11830000,86052.0,坡道平面,27.15,1570000,,RPWNMLSKPHHGFBD78CB,春福安安,B3棟12號,109_02
安南區,房地(土地+建物),臺南市安南區永續二十街,74.88,住,,,1110703,土地8建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,188.49,4,2,4,有,無,16500000,87538.0,,0.0,0,,RPXNMLSKPHHGFBD88CB,邰欣地堡69期,E棟9號,109_02
佳里區,房地(土地+建物)+車位,臺南市佳里區公園路638號與光華街之間,34.23,住,,,1110705,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.78,3,2,2,有,無,10450000,76813.0,一樓平面,27.66,1300000,,RPPNMLSKPHHGFGD58CB,誠銳天藝,A棟3號,109_02
善化區,房地(土地+建物)+車位,臺南市善化區中華路152號及中興路158號交岔口,15.82,商,,,1110711,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.67,2,2,2,有,無,13500000,112045.0,坡道平面,30.57,1500000,,RPPNMLSKPHHGFHD68CB,常慶天目,C棟9號,109_02
善化區,房地(土地+建物)+車位,臺南市善化區中華路152號及中興路158號交岔口,15.82,商,,,1110714,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.32,2,2,2,有,無,12680000,108123.0,坡道平面,28.22,1100000,,RPQNMLSKPHHGFHD78CB,常慶天目,C棟8號,109_02
善化區,房地(土地+建物)+車位,臺南市善化區中華路152號及中興路158號交岔口,15.82,商,,,1110718,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.42,2,2,2,有,無,13360000,109337.0,坡道平面,29.32,1650000,,RPRNMLSKPHHGFHD88CB,常慶天目,C棟6號,109_02
東山區,房地(土地+建物),臺南市東山區文賢路,29.95,住,,,1110629,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.76,2,2,2,有,無,4180000,48179.0,,0.0,0,,RPPNMLSKPHHGFED38CB,心享家二期,A棟5號,109_02
七股區,房地(土地+建物),臺南市七股區樹林55號旁,66.77,,鄉村區,乙種建築用地,1110716,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,149.92,4,2,3,有,無,7200000,48026.0,,0.0,0,,RPQNMLTKPHHGFGD78CB,家薪2,A棟8號,109_02
佳里區,房地(土地+建物),臺南市佳里區佳里興5號對面,87.0,,鄉村區,乙種建築用地,1110709,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,148.18,5,2,4,有,無,10200000,68835.0,,0.0,0,,RPRNMLTKPHHGFGD88CB,家薪3,D棟6號,109_02
七股區,房地(土地+建物),臺南市七股區樹林55號旁,66.77,,鄉村區,乙種建築用地,1110706,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,149.92,4,2,3,有,無,7200000,48026.0,,0.0,0,,RPSNMLTKPHHGFGD98CB,家薪2,A棟5號,109_02
佳里區,房地(土地+建物),臺南市佳里區文化路52號對面,32.62,住,,,1110701,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.87,2,2,2,有,無,5520000,64283.0,,0.0,0,,RPTNMLTKPHHGFGD09CB,公園帝寶,A棟6號,109_02
