鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
西螺鎮,房地(土地+建物),雲林縣西螺鎮詔安里9鄰51-1號旁,106.14,住,,,1110301,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.06,5,2,4,有,無,9460000,55302.0,,0.0,0,,RPQNMLKKLHHGFCP28CB,中山淳富,1棟B7號,111_02
西螺鎮,房地(土地+建物),雲林縣西螺鎮詔安里9鄰51-1號旁,106.14,住,,,1110309,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.06,5,2,4,有,無,9460000,55302.0,,0.0,0,,RPRNMLKKLHHGFCP38CB,中山淳富,1棟B8號,111_02
西螺鎮,房地(土地+建物),雲林縣西螺鎮八德街,103.61,住,,,1110211,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,241.61,4,3,5,有,無,15800000,65395.0,,0.0,0,,RPSNMLKKLHHGFCP48CB,帝之苑六期,B棟8號,111_02
西螺鎮,房地(土地+建物),雲林縣西螺鎮八德街,103.04,住,,,1110212,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,208.3,4,3,5,有,無,17500000,84013.0,,0.0,0,,RPUNMLKKLHHGFCP68CB,帝之苑六期,A棟9號,111_02
西螺鎮,房地(土地+建物),雲林縣西螺鎮八德街,102.23,住,,,1110212,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,237.07,4,3,5,有,無,15500000,65382.0,,0.0,0,,RPVNMLKKLHHGFCP78CB,帝之苑六期,B棟21號,111_02
崙背鄉,房地(土地+建物),雲林縣崙背鄉五常路,129.5,,鄉村區,乙種建築用地,1110216,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,192.99,5,2,4,有,無,8050000,41712.0,,0.0,0,,RPQNMLLKLHHGFCP38CB,牧容2,A棟15號,111_02
崙背鄉,房地(土地+建物),雲林縣崙背鄉正義路,149.99,住,,,1110227,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,162.54,4,2,4,有,無,8250000,50757.0,,0.0,0,,RPRNMLLKLHHGFCP48CB,三玄真愛七期,B棟3號,111_02
北港鎮,房地(土地+建物),雲林縣北港鎮樹腳里船埔,93.0,農,,,1110213,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,165.35,5,2,3,有,無,11500000,69549.0,,0.0,0,,RPPNMLLKLHHGFEP48CB,青希第八期,F棟0號,111_02
土庫鎮,房地(土地+建物),雲林縣土庫鎮成功路,31.66,住,,,1110220,土地2建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,89.01,2,2,2,有,無,4580000,51455.0,,0.0,0,,RPOOMLLKLHHGFDP38CB,愛家,H棟4號,111_02
土庫鎮,房地(土地+建物),雲林縣土庫鎮成功路,31.66,住,,,1110308,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,89.01,2,2,2,有,無,4760000,53477.0,,0.0,0,,RPQOMLLKLHHGFDP58CB,愛家,H棟7號,111_02
土庫鎮,房地(土地+建物),雲林縣土庫鎮成功路,31.66,住,,,1110228,土地2建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,89.01,2,2,2,有,無,4680000,52578.0,,0.0,0,,RPROMLLKLHHGFDP68CB,愛家,H棟3號,111_02
土庫鎮,房地(土地+建物),雲林縣土庫鎮成功路,34.27,住,,,1110220,土地2建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.37,2,2,2,有,無,5120000,53129.0,,0.0,0,,RPSOMLLKLHHGFDP78CB,愛家,F棟6號,111_02
