鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
南投市,房地(土地+建物),南投縣南投市華陽路,27.55,住,,,1130422,土地12建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.87,2,2,1,有,無,6330000,72868,,0.0,0,,RPQNMLSLMHJGFAM98CB,首富京華,B6棟2號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,28.17,住,,,1130420,土地12建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.81,2,2,1,有,無,8430000,80847,坡道平面,25.0,1250000,,RPRNMLSLMHJGFAM09CB,首富京華,B2棟12號,,113_02
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮忠孝街,24.09,住,,,1130401,土地3建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.54,3,2,2,有,無,11040000,89610,坡道平面,26.31,1700000,,RPPNMLTLMHJGFBM09CB,昌祐敦和,H棟5號,,113_02
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮忠孝街,18.25,住,,,1130402,土地3建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.14,2,2,1,有,無,8670000,89687,坡道平面,26.31,1600000,,RPQNMLTLMHJGFBM56CB,昌祐敦和,L棟7號,,113_02
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮忠孝街,25.35,住,,,1130402,土地3建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.79,3,2,2,有,無,11910000,93259,坡道平面,26.31,1700000,,RPRNMLTLMHJGFBM66CB,昌祐敦和,J棟9號,,113_02
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉中寮路31-15號前,17.05,住,,,1130405,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.53,1,1,1,有,無,6850000,101275,坡道平面,26.21,1450000,,RPPNMLTLMHJGFDM66CB,自在溪頭二期,C棟1F-C1號,,113_02
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉中寮路31-15號前,20.86,住,,,1130416,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.29,1,1,1,有,無,7600000,91982,坡道平面,33.06,1600000,,RPQNMLTLMHJGFDM76CB,自在溪頭二期,C棟6F-C1號,,113_02
竹山鎮,房地(土地+建物),南投縣竹山鎮大和街126巷,29.1,住,,,1130406,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.99,3,1,2,有,無,6125000,69610,,0.0,0,,RPRNMLTLMHJGFDM86CB,大和青森,G棟7號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市華陽路82巷,80.43,其他,,,1130427,土地3建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,160.89,4,3,5,有,無,15750000,97893,一樓平面,0.0,0,,RPPNMLTLMHJGFAM09DB,玖岩豐華,B18棟0號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市華陽路82巷,80.43,其他,,,1130426,土地3建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,160.89,4,3,5,有,無,15810000,98266,一樓平面,0.0,0,,RPQNMLTLMHJGFAM56DB,玖岩豐華,B16棟0號,,113_02
