鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮二溪路大突巷,49.48,,特定農業區,甲種建築用地,1130623,土地2建物1車位0,二層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,143.58,3,2,2,有,無,8650000,60245,,0.0,0,,RPPNMLRLOHJGFHN17CB,富貴上揚,B棟2號,,113_03
埔心鄉,房地(土地+建物),彰化縣埔心鄉南昌東路,90.25,,鄉村區,乙種建築用地,1130621,土地4建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,172.6,4,2,3,有,無,12600000,73001,,0.0,0,,RPQNMLRLOHJGFHN27CB,埔心承悅,A棟7號,,113_03
埔心鄉,房地(土地+建物),彰化縣埔心鄉南昌東路,90.95,,鄉村區,乙種建築用地,1130625,土地4建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,172.6,4,2,3,有,無,12300000,71263,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRLOHJGFHN47CB,埔心承悅,A棟1號,,113_03
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮光平段605、609、634、670、672、691 地號,20.35,商,,,1130619,土地6建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.82,3,2,2,有,無,14000000,96735,坡道平面,18.05,1350000,,RPTNMLRLOHJGFHN57CB,中科101,A棟7-11F號,,113_03
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮光平段605、609、634、670、672、691 地號,18.75,商,,,1130619,土地6建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.74,3,2,2,有,無,13320000,97310,坡道平面,25.3,1600000,,RPUNMLRLOHJGFHN67CB,中科101,A棟6-11F號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市民生路365號旁,13.52,商,,,1130605,土地7建物1車位1,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,125.32,3,2,2,有,無,16150000,126646,坡道平面,16.75,2400000,1、土地及建物實際面積以登記面積為準,RPPNMLRLOHJGFAN56DB,蔚來JR,F棟9號,,113_03
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮倡和街56巷2號對面,14.16,其他,,,1130601,土地9建物1車位1,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,118.58,3,2,2,有,無,11250000,102152,坡道平面,17.75,950000,1、土地及建物實際面積以登記面積為準,RPPNMLRLOHJGFBN66DB,和美La Muse,F棟6號,,113_03
和美鎮,房地(土地+建物),彰化縣和美鎮倡和街56巷2號對面,9.18,其他,,,1130605,土地9建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,65.34,2,2,1,有,無,6380000,97643,,0.0,0,1、土地及建物實際面積以登記面積為準,RPQNMLRLOHJGFBN76DB,和美La Muse,E棟3號,,113_03
和美鎮,房地(土地+建物),彰化縣和美鎮倡和街56巷2號對面,9.18,其他,,,1130608,土地9建物1車位0,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,65.34,2,2,1,有,無,6400000,97949,,0.0,0,1、土地及建物實際面積以登記面積為準,RPRNMLRLOHJGFBN86DB,和美La Muse,E棟4號,,113_03
彰化市,房地(土地+建物),彰化縣彰化市中山路三段888號旁,75.5,,特定農業區,甲種建築用地,1130622,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,227.22,4,2,6,有,無,27850000,122568,,0.0,0,,RPPNMLSLOHJGFAN56CB,達莉蘴洵,A棟1號,,113_03
彰化市,房地(土地+建物),彰化縣彰化市中山路三段888號旁,69.13,,特定農業區,甲種建築用地,1130608,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,216.76,4,2,5,有,無,26500000,122255,,0.0,0,,RPQNMLSLOHJGFAN66CB,達莉蘴洵,C棟5號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市自強路,19.9,住,,,1130616,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.23,3,2,2,有,無,16610000,132445,坡道平面,28.41,1800000,,RPRNMLSLOHJGFAN76CB,勤山,A5棟4樓號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130603,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,11000000,96434,坡道平面,22.28,1400000,,RPSNMLSLOHJGFAN86CB,達莉心閱,A棟13號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130617,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10630000,93219,坡道平面,22.28,1350000,,RPTNMLSLOHJGFAN96CB,達莉心閱,D棟10號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130620,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10450000,90407,坡道平面,22.28,1450000,,RPUNMLSLOHJGFAN07CB,達莉心閱,B棟6號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130617,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10500000,91914,坡道平面,22.28,1350000,,RPVNMLSLOHJGFAN17CB,達莉心閱,E棟9號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130622,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10410000,90005,坡道平面,22.28,1450000,,RPWNMLSLOHJGFAN27CB,達莉心閱,D棟7號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130608,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10370000,90105,坡道平面,22.28,1400000,,RPXNMLSLOHJGFAN37CB,達莉心閱,E棟7號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130613,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10180000,88699,坡道平面,22.28,1350000,,RPOOMLSLOHJGFAN56CB,達莉心閱,H棟3號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130613,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10350000,90407,坡道平面,22.28,1350000,,RPPOMLSLOHJGFAN66CB,達莉心閱,B棟5號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130627,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10450000,90909,坡道平面,22.28,1400000,,RPQOMLSLOHJGFAN76CB,達莉心閱,B棟7號,,113_03
秀水鄉,房地(土地+建物)+車位,彰化縣秀水鄉彰水路一段764號旁,30.87,住,,,1130625,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.83,3,2,2,有,無,10780000,93722,坡道平面,22.28,1450000,,RPROMLSLOHJGFAN86CB,達莉心閱,B棟10號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.72,住,,,1130612,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.41,2,2,1,有,無,9880000,101778,坡道機械,18.67,950000,,RPPNMLSLOHJGFDN86CB,七碩朵朵雲,B2棟3F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.88,住,,,1130612,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.03,2,2,1,有,無,9980000,102196,坡道機械,18.67,950000,,RPQNMLSLOHJGFDN96CB,七碩朵朵雲,B3棟4F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.86,住,,,1130612,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.96,2,2,1,有,無,9970000,102163,坡道機械,18.67,950000,,RPRNMLSLOHJGFDN07CB,七碩朵朵雲,A3棟4F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.86,住,,,1130612,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.96,2,2,1,有,無,10390000,106920,坡道機械,18.67,950000,,RPSNMLSLOHJGFDN17CB,七碩朵朵雲,A3棟8F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.39,住,,,1130612,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.1,2,2,2,有,無,9300000,96610,坡道機械,18.67,950000,,RPTNMLSLOHJGFDN27CB,七碩朵朵雲,B5棟2F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.39,住,,,1130612,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.1,2,2,2,有,無,9830000,102742,坡道機械,18.67,950000,,RPUNMLSLOHJGFDN37CB,七碩朵朵雲,B5棟7F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,22.02,住,,,1130612,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.58,2,2,1,有,無,9800000,99539,坡道機械,18.67,950000,,RPVNMLSLOHJGFDN47CB,七碩朵朵雲,A2棟2F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,22.02,住,,,1130615,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.58,2,2,1,有,無,9900000,100664,坡道機械,18.67,950000,,RPWNMLSLOHJGFDN57CB,七碩朵朵雲,A2棟3F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,22.02,住,,,1130615,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.58,2,2,1,有,無,10000000,101788,坡道機械,18.67,950000,,RPXNMLSLOHJGFDN67CB,七碩朵朵雲,A2棟4F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.88,住,,,1130615,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.03,2,2,1,有,無,9800000,100158,坡道機械,18.67,950000,,RPOOMLSLOHJGFDN86CB,七碩朵朵雲,B3棟2F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.88,住,,,1130615,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.03,2,2,1,有,無,9850000,100724,坡道機械,18.67,950000,,RPPOMLSLOHJGFDN96CB,七碩朵朵雲,B3棟3F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.88,住,,,1130620,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.03,2,2,1,有,無,10560000,108760,坡道機械,18.67,950000,,RPQOMLSLOHJGFDN07CB,七碩朵朵雲,B3棟9F號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市三條段453地號,21.86,住,,,1130625,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.96,2,2,1,有,無,9800000,100238,坡道機械,18.67,950000,,RPROMLSLOHJGFDN17CB,七碩朵朵雲,A3棟2F號,,113_03
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉溪林路498巷,84.45,,鄉村區,乙種建築用地,1130623,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,110.88,3,2,3,有,無,7500000,67641,,0.0,0,,RPPNMLSLOHJGFFN07CB,翔富敦馥,A棟5號,,113_03
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗苑路二段一巷,143.18,住,,,1130608,土地3建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,165.49,4,2,3,有,無,15880000,95957,,0.0,0,,RPQNMLSLOHJGFFN17CB,豐馥,B棟12號,,113_03
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮員鹿路後溪巷,84.26,住,,,1130624,土地2建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,148.19,3,2,4,有,無,10950000,73892,一樓平面,0.0,0,,RPPNMLSLOHJGFHN27CB,格睿庭園(EF區),F棟2號,,113_03
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮員鹿路後溪巷,126.6,住,,,1130624,土地3建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,148.19,3,2,4,有,無,12180000,82192,一樓平面,0.0,0,,RPQNMLSLOHJGFHN37CB,格睿庭園(EF區),F棟6號,,113_03
伸港鄉,房地(土地+建物)+車位,彰化縣伸港鄉建興三街,74.0,住,,,1130615,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,196.0,4,3,4,有,無,14000000,71429,一樓平面,0.0,0,主要用途 法定騎樓.住宅.停車空間,RPPNMLSLOHJGFBN76DB,馨園六期,A棟5號,,113_03
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮員集路三段,29.1,,鄉村區,乙種建築用地,1130624,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.91,3,2,2,有,無,6850000,65119,升降機械,14.7,650000,,RPPNMLTLOHJGFEN07CB,弘景心世代,4F-E號,,113_03
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮員集路三段,29.79,,鄉村區,乙種建築用地,1130629,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.15,3,2,2,有,無,6760000,63212,升降機械,14.7,600000,,RPQNMLTLOHJGFEN17CB,弘景心世代,4F-L號,,113_03
和美鎮,房地(土地+建物),彰化縣和美鎮東發路,84.1,住,,,1130606,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,188.88,4,2,3,有,無,23600000,124947,,0.0,0,,RPPNMLKMOHJGFBN58CB,富霖瑞苑,B棟5號,,113_03
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮和東段1171-1地號,32.56,住,,,1130628,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,103.81,3,2,2,有,無,10150000,100231,升降機械,8.53,600000,,RPQNMLKMOHJGFBN68CB,格睿美渼學,B2棟3號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市茄苳路一段,25.39,住,,,1130627,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.02,3,2,2,有,無,13380000,94905,坡道平面,28.95,1700000,,RPPNMLLJPHJGFAN38CB,櫻花金馬之櫻,A棟1號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市茄苳路一段,25.39,住,,,1130620,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.02,3,2,2,有,無,14450000,102787,坡道平面,28.95,1800000,,RPQNMLLJPHJGFAN48CB,櫻花金馬之櫻,A棟1號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市茄苳路一段,25.39,住,,,1130627,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.02,3,2,2,有,無,14680000,104656,坡道平面,28.95,1800000,,RPRNMLLJPHJGFAN58CB,櫻花金馬之櫻,A棟1號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市茄苳路一段,25.89,住,,,1130614,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.24,3,2,2,有,無,14800000,102938,坡道平面,28.95,1800000,,RPSNMLLJPHJGFAN68CB,櫻花金馬之櫻,C棟1號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市茄苳路一段,25.89,住,,,1130618,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.24,3,2,2,有,無,14790000,102859,坡道平面,28.95,1800000,,RPTNMLLJPHJGFAN78CB,櫻花金馬之櫻,C棟1號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市茄苳路一段,25.89,住,,,1130620,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.24,3,2,2,有,無,14920000,104680,坡道平面,28.95,1700000,,RPUNMLLJPHJGFAN88CB,櫻花金馬之櫻,C棟1號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市一心南街76號旁,84.62,,鄉村區,乙種建築用地,1130611,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,149.62,4,2,3,有,無,16200000,108274,,0.0,0,,RPXNMLLJPHJGFAN56CB,海國豐?,A棟5號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市一心南街76號旁,80.59,,鄉村區,乙種建築用地,1130613,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,149.62,4,2,3,有,無,15380000,102794,,0.0,0,,RPOOMLLJPHJGFAN38CB,海國豐?,A棟3號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市一心南街76號旁,84.74,,鄉村區,乙種建築用地,1130616,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,156.74,4,2,3,有,無,16000000,102080,,0.0,0,,RPPOMLLJPHJGFAN48CB,海國豐?,A棟1號,,113_03
彰化市,房地(土地+建物)+車位,彰化縣彰化市一心南街76號旁,85.48,,鄉村區,乙種建築用地,1130617,土地4建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,139.26,4,2,3,有,無,17300000,124228,,0.0,0,,RPQOMLLJPHJGFAN58CB,海國豐?,B棟1號,,113_03
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮吉祥三街旁,85.14,,工業區,丁種建築用地,1130607,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,163.29,4,2,3,有,無,9500000,58179,,0.0,0,,RPPNMLLJPHJGFCN58CB,長青易居NO.5,A棟11號,,113_03
員林市,房地(土地+建物),彰化縣員林市三潭巷9-15號對面,81.07,,特定農業區,甲種建築用地,1130612,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,153.47,5,2,2,有,無,15500000,100997,,0.0,0,,RPPNMLLJPHJGFDN68CB,敦斐好好,A棟6號,,113_03
員林市,房地(土地+建物),彰化縣員林市三潭巷9-15號對面,77.62,,特定農業區,甲種建築用地,1130612,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,156.26,4,2,3,有,無,14800000,94714,,0.0,0,,RPQNMLLJPHJGFDN78CB,敦斐好好,B棟10號,,113_03
員林市,房地(土地+建物),彰化縣員林市三潭巷9-15號對面,68.82,,特定農業區,甲種建築用地,1130622,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,156.55,5,2,4,有,無,14380000,91856,,0.0,0,,RPRNMLLJPHJGFDN88CB,敦斐好好,D棟7號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市建國路38巷58弄、建國路38巷24弄,39.03,住,,,1130608,土地3建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.81,3,2,2,有,無,10460000,102338,坡道機械,7.44,700000,,RPSNMLLJPHJGFDN98CB,惠眾享幸福,P棟2號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市建國路38巷58弄、建國路38巷24弄,41.14,住,,,1130621,土地3建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.24,3,2,2,有,無,10630000,102763,坡道機械,7.61,700000,,RPTNMLLJPHJGFDN09CB,惠眾享幸福,D棟2號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市中正路35號旁,30.82,住,,,1130619,土地2建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.15,3,2,2,有,無,15580000,109561,坡道平面,41.55,1600000,,RPUNMLLJPHJGFDN56CB,元盛三湛A區,A棟A1號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市中正路35號旁,30.82,住,,,1130621,土地2建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.15,3,2,2,有,無,16100000,112069,坡道平面,41.55,1800000,,RPVNMLLJPHJGFDN66CB,元盛三湛A區,A棟A1號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市中正路35號旁,28.97,住,,,1130621,土地2建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.52,3,2,2,有,無,15400000,114195,坡道平面,41.55,1700000,,RPWNMLLJPHJGFDN76CB,元盛三湛A區,A棟A2號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市中正路35號旁,28.97,住,,,1130623,土地2建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.52,3,2,2,有,無,14800000,109194,坡道平面,41.55,1700000,,RPXNMLLJPHJGFDN86CB,元盛三湛A區,A棟A2號,,113_03
員林市,房地(土地+建物)+車位,彰化縣員林市中正路35號旁,30.82,住,,,1130623,土地2建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.15,3,2,2,有,無,15580000,108777,坡道平面,41.55,1700000,,RPOOMLLJPHJGFDN68CB,元盛三湛A區,A棟A1號,,113_03
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮光中路與中興街206巷交口,32.04,住,,,1130610,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.79,2,1,1,有,無,6000000,80225,坡道機械,0.0,850000,,RPPNMLLJPHJGFFN88CB,Me時代,7F號,,113_03
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮光中路與中興街206巷交口,32.04,住,,,1130615,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.79,2,1,1,有,無,6040000,80759,坡道機械,0.0,850000,,RPQNMLLJPHJGFFN98CB,Me時代,7H號,,113_03
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮光中路與中興街206巷交口,32.04,住,,,1130619,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.79,2,1,1,有,無,5890000,78754,坡道機械,0.0,850000,,RPRNMLLJPHJGFFN09CB,Me時代,3I號,,113_03
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮光中路與中興街206巷交口,32.04,住,,,1130625,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.79,2,1,1,有,無,5600000,74876,坡道機械,0.0,600000,,RPSNMLLJPHJGFFN56CB,Me時代,2I號,,113_03
二林鎮,房地(土地+建物),彰化縣二林鎮長春路,118.21,住,,,1130605,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,150.11,4,2,4,有,無,13460000,89668,,0.0,0,,RPPNMLLJPHJGFGN98CB,湧森天璽8期,B棟3號,,113_03
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮富貴五街,38.5,住,,,1130628,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,96.57,3,2,2,有,無,8800000,91126,,0.0,0,,RPPNMLLJPHJGFHN09CB,富貴成臻Ⅱ,E棟4E號,,113_03
花壇鄉,房地(土地+建物),彰化縣花壇鄉內溪巷及內溪一巷交叉口,62.91,住,,,1130629,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,148.76,5,2,3,有,無,13990000,94044,,0.0,0,,RPPNMLLJPHJGFAN48DB,馥御七期,A棟11號,,113_03
伸港鄉,房地(土地+建物)+車位,彰化縣伸港鄉建興三街,70.0,住,,,1130622,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,193.58,4,3,4,有,無,14000000,72322,一樓平面,0.0,0,主要用途 法定 騎樓.住宅.停車空間,RPPNMLLJPHJGFBN58DB,馨園六期,C棟1號,,113_03
大村鄉,房地(土地+建物),彰化縣大村鄉茄苳路一段,120.46,農,,,1130622,土地13建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,203.68,5,2,5,有,無,15860000,77867,,0.0,0,270-31~270-64地號共605萬元；274、274-2地號共30萬元,RPPNMLLJPHJGFDN78DB,大村A2,C棟3號,,113_03
大村鄉,房地(土地+建物),彰化縣大村鄉茄苳路一段,139.3,農,,,1130618,土地13建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,203.68,5,2,5,有,無,16260000,79831,,0.0,0,270-31~270-64地號共623萬元；274、274-2地號共27萬元,RPQNMLLJPHJGFDN88DB,大村A2,C棟8號,,113_03
和美鎮,房地(土地+建物),彰化縣和美鎮北辰路,121.66,,鄉村區,乙種建築用地,1130628,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,208.21,4,2,5,有,無,16650000,79967,,0.0,0,,RPPNMLMJPHJGFBN58CB,觀美墅NO.13,c棟2號,,113_03
福興鄉,房地(土地+建物)+車位,彰化縣福興鄉三元段817-28地號等1筆土地,34.84,,特定農業區,甲種建築用地,1130623,土地2建物1車位1,六層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,115.51,3,1,2,有,無,8580000,74216,一樓平面,16.07,1200000,,RPPNMLMJPHJGFCN68CB,幸福天下,6A棟A號,,113_03
福興鄉,房地(土地+建物),彰化縣福興鄉三元段817-28地號等1筆土地,24.27,,特定農業區,甲種建築用地,1130622,土地2建物1車位0,四層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,69.29,2,1,1,有,無,5380000,77645,,0.0,0,,RPQNMLMJPHJGFCN78CB,幸福天下,4F棟F號,,113_03
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉中山路一段98號隔壁,20.54,,鄉村區,乙種建築用地,1130629,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,83.18,2,2,1,有,無,7760000,90332,一樓平面,13.88,1500000,,RPPNMLMJPHJGFDN78CB,翔富中山,D棟5號,,113_03
