鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
新竹市,房地(土地+建物),新竹市新竹市香山區香檳二街,111.21,,山坡地保育區,丙種建築用地,1130414,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,204.67,4,2,4,有,無,22380000,109347.0,,0.0,0,,RPPNMLSKMHJGFAO09DB,和砌,B棟0號,,113_02
新竹市,房地(土地+建物),新竹市新竹市光復路二段,11.98,商,,,1130325,土地6建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.17,2,1,1,有,無,16880000,157507.0,,0.0,0,1申報人名稱及統編：古京建設股份有限公司 273425842不計價之共有部份二面積2.82平方公尺,RPRNMLSKMHJGFAO66DB,豐溢‧風藝,A5棟7號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市光復路二段,11.8,商,,,1130401,土地6建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.15,2,1,1,有,無,17800000,155837.0,升降機械,21.27,1300000,1申報人名稱及統編：古京建設股份有限公司 273425842不計價之共有部份二面積2.82平方公尺3車位型態:倉儲棋盤式機械車位,RPSNMLSKMHJGFAO76DB,豐溢‧風藝,A1棟11號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路216號旁,18.28,商,,,1130411,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.92,3,2,2,有,無,34000000,232988.0,坡道平面,33.72,2500000,,RPRNMLTKMHJGFAO66CB,豐邑一綻,C棟4號,,113_02
新竹市,房地(土地+建物),新竹市新竹市光復路二段,11.68,商,,,1130322,土地6建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.53,2,1,1,有,無,15680000,150005.0,,0.0,0,1申報人名稱及統編：古京建設股份有限公司 代表人     沈淑君 273425842不計價之共有部份二面積2.82平方公尺,RPPNMLTKMHJGFAO56DB,豐溢‧風藝,A2棟5號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段,14.3,商,,,1130418,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.94,3,2,2,有,無,24300000,163435.0,坡道平面,28.8,2050000,,RPPNMLKLMHJGFAO28CB,聚吉第,B棟1-13號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市西濱路一段,30.81,住,,,1130414,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.35,3,2,2,有,無,14000000,97369.0,坡道平面,41.0,1600000,,RPPNMLLLMHJGFAO38CB,品悅No16,B棟2號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市西濱路一段,30.79,住,,,1130420,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.32,3,2,2,有,無,14450000,100141.0,坡道平面,41.0,1700000,,RPQNMLLLMHJGFAO48CB,品悅No16,C棟4號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市西濱路一段,30.66,住,,,1130420,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.73,3,2,2,有,無,14800000,102186.0,坡道平面,41.0,1850000,,RPRNMLLLMHJGFAO58CB,品悅No16,B棟6號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路216號旁,15.31,商,,,1130420,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.87,3,2,2,有,無,28650000,231109.0,坡道平面,33.72,2500000,,RPQNMLMLMHJGFAO58CB,豐邑一綻,F棟4號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市千甲路294巷,29.5,,特定農業區,甲種建築用地,1130421,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.73,3,2,2,有,無,18410000,156419.0,一樓平面,18.5,1950000,,RPRNMLMLMHJGFAO68CB,X計畫+,B棟3號,,113_02
