鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,26.96,住,,,1121226,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.43,2,2,2,有,無,8500000,104384.0,一樓平面,0.0,0,,RPPNMLOKJHJGFFK38CB,星玥,H棟3F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,26.96,住,,,1121231,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.43,2,2,2,有,無,8580000,105367.0,一樓平面,0.0,0,,RPQNMLOKJHJGFFK48CB,星玥,H棟2F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,31.99,住,,,1121227,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.68,2,2,2,有,無,9450000,100875.0,一樓平面,0.0,0,,RPTNMLOKJHJGFFK78CB,星玥,F棟4F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,29.57,住,,,1121227,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.62,2,2,2,有,無,8800000,101593.0,一樓平面,0.0,0,,RPUNMLOKJHJGFFK88CB,星玥,G棟4F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,29.57,住,,,1121227,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.62,2,2,2,有,無,8700000,100439.0,一樓平面,0.0,0,,RPVNMLOKJHJGFFK98CB,星玥,G棟2F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,31.99,住,,,1130103,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.68,2,2,2,有,無,9280000,99061.0,一樓平面,0.0,0,,RPWNMLOKJHJGFFK09CB,星玥,F棟2F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,31.99,住,,,1121227,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.68,2,2,2,有,無,9380000,100128.0,一樓平面,0.0,0,,RPXNMLOKJHJGFFK56CB,星玥,F棟3F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,30.84,住,,,1130104,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.12,2,2,2,有,無,8900000,95576.0,一樓平面,0.0,0,,RPOOMLOKJHJGFFK38CB,星玥,I棟3F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,43.3,住,,,1130104,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,130.84,3,2,2,有,無,12000000,91715.0,一樓平面,0.0,0,,RPPOMLOKJHJGFFK48CB,星玥,I棟5F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,30.84,住,,,1130106,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.12,2,2,2,有,無,8900000,95576.0,一樓平面,0.0,0,,RPQOMLOKJHJGFFK58CB,星玥,I棟4F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,34.93,住,,,1130103,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.1,3,2,2,有,無,11680000,101477.0,一樓平面,0.0,0,,RPSOMLOKJHJGFFK78CB,星玥,E棟3F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,34.93,住,,,1121227,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.1,3,2,2,有,無,11650000,101216.0,一樓平面,0.0,0,,RPTOMLOKJHJGFFK88CB,星玥,E棟5F號,,113_01
頭份市,房地(土地+建物)+車位,苗栗縣頭份市新立東街,26.63,住,,,1121230,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.02,2,2,2,有,無,9000000,103425.0,一樓平面,0.0,0,,RPUOMLOKJHJGFFK98CB,星玥,A棟4F號,,113_01
