鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園六街８號二樓,28.73,商,,,1040818,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,216.95,0,0,0,無,無,13310000,66057.0,坡道平面,29.84,950000,,RPOPMLKMRHKFFDK78CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園六街６號二樓,28.32,商,,,1040918,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,211.48,0,0,0,無,無,11910000,60339.0,坡道平面,29.84,950000,,RPPPMLKMRHKFFDK88CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路４０號,46.54,商,,,1040724,土地1建物1車位2,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,351.79,0,0,0,無,無,24900000,80312.0,坡道平面,59.68,1440000,,RPQPMLKMRHKFFDK98CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路３８號,44.59,商,,,1040724,土地1建物1車位2,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,335.92,0,0,0,無,無,22100000,74790.0,坡道平面,59.68,1440000,,RPRPMLKMRHKFFDK09CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路２８號,41.3,商,,,1040724,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,229.5,0,0,0,無,無,28400000,137985.0,坡道平面,29.84,850000,,RPSPMLKMRHKFFDK56CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物),苗栗縣竹南鎮新南里１７鄰公園路２６號,39.95,商,,,1040818,土地1建物1車位0,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,292.09,3,1,1,有,無,33150000,113492.0,,0.0,0,權利轉賣。,RPTPMLKMRHKFFDK66CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園七街５號二樓,28.02,商,,,1040826,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,212.33,0,0,0,無,無,11020000,54476.0,坡道平面,26.56,900000,,RPVPMLKMRHKFFDK86CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路３２號三樓之一,35.91,商,,,1040608,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040313.0,279.3,3,2,3,有,無,14270000,58146.0,坡道平面,59.68,1500000,,RPWPMLKMRHKFFDK96CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路３２號四樓之一,39.39,商,,,1040608,土地1建物1車位3,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040313.0,310.25,3,2,3,有,無,14530000,55634.0,坡道平面,89.52,2250000,,RPXPMLKMRHKFFDK07CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路３２號六樓之九,25.89,商,,,1040608,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040313.0,215.73,3,2,2,有,無,9100000,44919.0,坡道平面,29.84,750000,,RPOQMLKMRHKFFDK88CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路３２號十一樓之六,36.1,商,,,1040826,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040313.0,307.44,3,2,2,有,無,15060000,54730.0,坡道平面,59.68,1500000,,RPPQMLKMRHKFFDK98CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路３２號十四樓之九,25.96,商,,,1040608,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040313.0,216.63,4,2,2,有,無,10240000,50270.0,坡道平面,29.84,850000,,RPQQMLKMRHKFFDK09CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園路３２號十五樓之一,32.96,商,,,1040721,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040313.0,278.84,4,1,3,有,無,15000000,57229.0,坡道平面,29.84,750000,,RPRQMLKMRHKFFDK56CA,0.0,0.0,0.0,,,104_04
造橋鄉,房地(土地+建物),苗栗縣造橋鄉大西村４鄰赤崎街３８巷１弄２３號,157.13,,山坡地保育區,丙種建築用地,1040903,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,830623.0,144.49,3,2,3,有,無,3500000,24223.0,,0.0,0,,RPUOMLLJIIKFFDK28CA,140.75,0.0,3.74,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１７鄰公園七街１號,33.97,商,,,1040826,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040313.0,252.93,0,0,0,無,無,18880000,80819.0,坡道平面,29.84,850000,,RPUNMLMJIIKFFDK28CA,0.0,0.0,0.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里７鄰天文路２６號二樓,62.17,住,,,1040803,土地1建物1車位2,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030127.0,405.54,4,2,3,有,有,29800000,73482.0,坡道平面,0.0,0,,RPVNMLMJIIKFFDK38CA,182.47,0.0,32.49,,,104_04
苗栗市,房地(土地+建物),苗栗縣苗栗巿高苗里２９鄰三山１０５號,69.0,,山坡地保育區,丙種建築用地,1040827,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,930607.0,114.04,3,2,2,有,無,4500000,39460.0,,0.0,0,,RPTOMLNLIIKFFBK38CA,109.64,4.4,0.0,,,104_04
苗栗市,房地(土地+建物),苗栗縣苗栗巿至公路４２９巷４８號,88.0,,鄉村區,乙種建築用地,1040823,土地1建物1車位0,全,,透天厝,住家用,加強磚造,,103.0,4,2,2,有,無,2200000,21359.0,,0.0,0,,RPTNMLLLIIKFFBK08CA,103.0,0.0,0.0,,,104_04
通霄鎮,土地,北勢窩段1180地號,5425.0,,山坡地保育區,農牧用地,1040922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,276.0,,0.0,0,,RPQNMLKMRHKFFCK68CA,0.0,0.0,0.0,,,104_04
獅潭鄉,土地,八角林段718-4地號,5180.0,,山坡地保育區,林業用地,1040905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,170.0,,0.0,0,,RPQNMLKMRHKFFAK48CA,0.0,0.0,0.0,,,104_04
獅潭鄉,土地,八角林段18地號,3443.0,,山坡地保育區,農牧用地,1040905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,712.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLMJIIKFFAK08CA,0.0,0.0,0.0,,,104_04
