鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
溪口鄉,土地,崙尾段美北小段435地號,428.33,,特定農業區,農牧用地,1041223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,1401.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLPJJHLFFCQ96EA,0.0,0.0,0.0,,,104_05
溪口鄉,土地,溪西段50-1地號,381.65,農,,,1041115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,57997,152.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSOMLPJJHLFFCQ66EA,0.0,0.0,0.0,,,104_05
溪口鄉,土地,溪西段51地號,410.7,農,,,1041115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,102109,249.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTOMLPJJHLFFCQ76EA,0.0,0.0,0.0,,,104_05
大林鎮,土地,頂員林段259地號,500.0,,一般農業區,農牧用地,1041211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1000.0,,0.0,0,,RPWNMLQJJHLFFCQ07EA,0.0,0.0,0.0,,,104_05
番路鄉,土地,番路段537-4地號,357.0,,一般農業區,水利用地,1041214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,753270,2110.0,,0.0,0,,RPPNMLLKJHLFFEQ78EA,0.0,0.0,0.0,,,104_05
竹崎鄉,土地,覆金段329-16地號,2080.0,,一般農業區,農牧用地,1041220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1040000,500.0,,0.0,0,,RPPNMLTKJHLFFEQ76CA,0.0,0.0,0.0,,,104_05
水上鄉,土地,巷口段681-8地號,379.0,,特定專用區,特定目的事業用地,1041102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,416900,1100.0,,0.0,0,協議價購,RPQOMLQJJHLFFDQ56DA,0.0,0.0,0.0,,,104_05
六腳鄉,土地,大塗師段165-1地號,936.0,,特定農業區,農牧用地,1041207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,655200,700.0,,0.0,0,,RPSNMLRJJHLFFBQ56DA,0.0,0.0,0.0,,,104_05
朴子市,土地,牛挑灣段松梅小段410地號,110.0,,特定農業區,農牧用地,1041215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,1364.0,,0.0,0,,RPPNMLRLJHLFFBQ98CA,0.0,0.0,0.0,,,104_05
義竹鄉,土地,岸腳段908-2地號,20.21,住,,,1041210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2021,100.0,,0.0,0,向政府機關承購之案件。,RPQNMLRJJHLFFBQ88CA,0.0,0.0,0.0,,,104_05
朴子市,土地,牛挑灣段松華小段500地號,5713.0,,特定農業區,農牧用地,1041205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8340000,1460.0,,0.0,0,,RPRNMLRJJHLFFBQ98CA,0.0,0.0,0.0,,,104_05
鹿草鄉,土地,後麻段771地號,10.26,,鄉村區,乙種建築用地,1041028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36000,3509.0,,0.0,0,,RPTNMLQJJHLFFDQ66CA,0.0,0.0,0.0,,,104_05
中埔鄉,房地(土地+建物),嘉義縣水上鄉富收村興化部??２２之１１４號,127.14,,鄉村區,乙種建築用地,1041221,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840313.0,222.91,6,3,2,有,無,3800000,17047.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLQJJHLFFDQ96CA,147.03,75.88,0.0,,,104_05
大林鎮,土地,中林段265-1地號,2534.25,,特定農業區,農牧用地,1041002,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,908.0,,0.0,0,,RPPNMLOLJHLFFCQ78CA,0.0,0.0,0.0,,,104_05
民雄鄉,房地(土地+建物),嘉義縣民雄鄉鎮北村圳溝墘２１號三樓之十,9.11,,特定農業區,甲種建築用地,1041219,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840815.0,19.15,1,0,1,有,有,800000,41775.0,,0.0,0,,RPQOMLTKJHLFFCQ76CA,19.15,0.0,0.0,,,104_05
太保市,土地,埤鄉段9地號,384.18,農,,,1041106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3253600,8469.0,,0.0,0,,RPRNMLQJJHLFFDQ09CA,0.0,0.0,0.0,,,104_05
太保市,土地,埤鄉段29地號,956.27,農,,,1041202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9113253,9530.0,,0.0,0,,RPUNMLRJJHLFFDQ86CA,0.0,0.0,0.0,,,104_05
布袋鎮,土地,江山段1094地號,8518.29,,特定專用區,養殖用地,1041222,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,481.0,,0.0,0,,RPPOMLPLJHLFFBQ88CA,0.0,0.0,0.0,,,104_05
民雄鄉,土地,菁埔段社溝小段553地號,3194.0,,特定農業區,農牧用地,1041217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7729000,2420.0,,0.0,0,,RPRNMLRJJHLFFCQ09CA,0.0,0.0,0.0,,,104_05
民雄鄉,土地,菁埔段社溝小段554地號,3133.0,,特定農業區,農牧用地,1041217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7581000,2420.0,,0.0,0,,RPSNMLRJJHLFFCQ56CA,0.0,0.0,0.0,,,104_05
溪口鄉,土地,柳子溝段柳溝小段16地號,1968.0,,特定農業區,農牧用地,1041214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2164800,1100.0,,0.0,0,,RPQNMLSJJHLFFCQ09CA,0.0,0.0,0.0,,,104_05
朴子市,土地,小榔段仁和小段71地號,2905.0,,特定農業區,農牧用地,1041216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,1377.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLQJJHLFFBQ98DA,0.0,0.0,0.0,,,104_05
太保市,房地(土地+建物),嘉義縣太保巿太保里太保161之9號,103.76,住,,,1041213,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,700620.0,98.28,3,2,1,有,無,2200000,22385.0,,0.0,0,,RPPNMLSJJHLFFDQ56DA,98.28,0.0,0.0,,,104_05
鹿草鄉,土地,下潭段下潭小段635地號,2287.0,,特定農業區,農牧用地,1041228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,743.0,,0.0,0,,RPXOMLQJJHLFFDQ27DA,0.0,0.0,0.0,,,104_05
