鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟4樓,12.89,商,,,1070319,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5120000,48269,坡道平面,29.26,950000,,RPXTNLQLOHGGFDK57CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟5樓,12.89,商,,,1081106,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5560000,52784,坡道平面,29.26,1000000,,RPOUNLQLOHGGFDK76CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟6樓,12.89,商,,,1070329,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5150000,48269,坡道平面,29.26,980000,,RPPUNLQLOHGGFDK86CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟7樓,12.89,商,,,1090204,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5970000,57877,坡道平面,29.26,970000,,RPQUNLQLOHGGFDK96CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟8樓,12.89,商,,,1080710,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5170000,49427,坡道平面,29.26,900000,,RPRUNLQLOHGGFDK07CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟9樓,12.89,商,,,1080219,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5390000,50816,坡道平面,29.26,1000000,,RPSUNLQLOHGGFDK17CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟10樓,12.89,商,,,1070727,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5200000,50932,坡道平面,29.26,800000,,RPTUNLQLOHGGFDK27CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟11樓,12.89,商,,,1080812,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5250000,50353,坡道平面,29.26,900000,,RPUUNLQLOHGGFDK37CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟12樓,12.89,商,,,1081009,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5200000,49543,坡道平面,29.26,920000,,RPVUNLQLOHGGFDK47CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟13樓,12.89,商,,,1090427,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,6090000,57761,坡道平面,29.26,1100000,,RPWUNLQLOHGGFDK57CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟14樓,12.89,商,,,1090831,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,6010000,57414,坡道平面,29.26,1050000,,RPXUNLQLOHGGFDK67CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B09棟15樓,12.89,商,,,1080724,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,5340000,50816,坡道平面,29.26,950000,,RPOVNLQLOHGGFDK86CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟2樓,18.39,商,,,1091018,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.46,3,2,2,有,無,7300000,49919,坡道平面,29.26,1100000,,RPPVNLQLOHGGFDK96CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔一街B10棟3樓,18.39,商,,,1081023,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.11,3,2,2,有,無,6010000,48425,,0.0,0,,RPQVNLQLOHGGFDK07CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟4樓,18.39,商,,,1090202,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,6930000,47377,坡道平面,29.26,1050000,,RPRVNLQLOHGGFDK17CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟5樓,18.39,商,,,1081117,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7120000,49311,坡道平面,29.26,1000000,,RPSVNLQLOHGGFDK27CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟6樓,18.39,商,,,1090810,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,8200000,56804,坡道平面,29.26,1150000,,RPTVNLQLOHGGFDK37CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟7樓,18.39,商,,,1090204,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7780000,55274,坡道平面,29.26,920000,,RPUVNLQLOHGGFDK47CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟8樓,18.39,商,,,1080629,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7120000,49311,坡道平面,29.26,1000000,,RPVVNLQLOHGGFDK57CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟9樓,18.39,商,,,1070816,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7300000,50761,坡道平面,29.26,1000000,,RPWVNLQLOHGGFDK67CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟10樓,18.39,商,,,1080219,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7450000,51970,坡道平面,29.26,1000000,,RPXVNLQLOHGGFDK77CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟11樓,18.39,商,,,1080823,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7050000,49392,坡道平面,29.26,920000,,RPOWNLQLOHGGFDK96CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟12樓,18.39,商,,,1080822,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7000000,49392,坡道平面,29.26,870000,,RPPWNLQLOHGGFDK07CB,遠雄新苑,,110_02
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔一街B10棟13樓,18.39,商,,,1090718,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,7960000,55274,坡道平面,29.26,1100000,,RPQWNLQLOHGGFDK17CB,遠雄新苑,,110_02
