南投市,房地(土地+建物),南投縣南投市文化南路55號旁,80.93,住,,,1100710,土地3建物1車位0,全,4,透天厝,住家用,見其他登記事項,,184.31,3,3,3,有,無,9500000,51544,,0.0,0,,RPWNMLMJQHGGFAM88CB,山水年華,B棟17號,110_03
南投市,房地(土地+建物),南投縣南投市文化南路,80.93,住,,,1100714,土地3建物1車位0,全,4,透天厝,住家用,見其他登記事項,,184.31,3,3,3,有,無,10080000,54690,,0.0,0,,RPRNMLNJQHGGFAM48CB,山水年華,B棟19號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,115.37,住,,,1100725,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,187.28,5,2,5,有,無,13660000,72939,,0.0,0,,RPRNMLNJQHGGFBM58CB,昌祐大聚,A棟10號,110_03
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,112.85,住,,,1100724,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,187.28,5,2,5,有,無,13510000,72138,,0.0,0,,RPSNMLNJQHGGFBM68CB,昌祐大聚,A棟8號,110_03
南投市,房地(土地+建物)+車位,南投縣南投市彰南路一段,24.63,,鄉村區,乙種建築用地,1100718,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.0,2,2,1,有,無,5020000,54565,升降機械,0.0,550000,,RPPNMLOJQHGGFAM38CB,遇見愛,B1棟3F號,110_03
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮中華路,20.62,住,,,1100717,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.82,3,2,2,有,無,7630000,64201,坡道平面,27.33,1050000,,RPQNMLOJQHGGFCM68CB,博克萊,D棟2號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.85,住,,,1080531,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.11,3,2,2,有,無,7580000,52002,坡道平面,36.5,1100000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKQHGGFBM18CB,富宇上景,A1棟02號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080526,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.02,3,2,2,有,無,8480000,63263,坡道機械,18.25,650000,,RPQNMLKKQHGGFBM28CB,富宇上景,A1棟03號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080711,土地1建物1車位2,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8540000,59869,坡道機械,36.5,1130000,,RPRNMLKKQHGGFBM38CB,富宇上景,A1棟04號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1071226,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8500000,59788,坡道平面,36.5,1100000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKKQHGGFBM48CB,富宇上景,A1棟07號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080408,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.02,3,2,2,有,無,8000000,59627,坡道機械,18.25,620000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKKQHGGFBM58CB,富宇上景,A1棟08號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080720,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,9060000,63505,坡道平面,36.5,1200000,,RPUNMLKKQHGGFBM68CB,富宇上景,A1棟10號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1071224,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8870000,61970,坡道平面,36.5,1200000,,RPVNMLKKQHGGFBM78CB,富宇上景,A1棟11號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1071224,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10900000,65236,坡道平面,36.5,1200000,,RPWNMLKKQHGGFBM88CB,富宇上景,A1棟12號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1081015,土地1建物1車位2,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.44,4,2,2,有,無,11220000,63017,坡道平面,54.75,1850000,,RPXNMLKKQHGGFBM98CB,富宇上景,A1棟13號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1071219,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10590000,63152,坡道平面,36.5,1200000,,RPOOMLKKQHGGFBM18CB,富宇上景,A1棟14號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1080730,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10390000,61806,坡道平面,36.5,1200000,,RPPOMLKKQHGGFBM28CB,富宇上景,A1棟15號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,19.86,住,,,1080819,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.14,2,1,1,有,無,6180000,64124,坡道機械,18.25,480000,,RPQOMLKKQHGGFBM38CB,富宇上景,A2棟02號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080526,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5500000,62469,坡道機械,18.25,480000,,RPROMLKKQHGGFBM48CB,富宇上景,A2棟03號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080623,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5330000,60727,坡道機械,18.25,450000,,RPSOMLKKQHGGFBM58CB,富宇上景,A2棟04號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080109,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5460000,61971,坡道機械,18.25,480000,,RPTOMLKKQHGGFBM68CB,富宇上景,A2棟06號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1071231,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8570000,59546,坡道平面,36.5,1200000,,RPUOMLKKQHGGFBM78CB,富宇上景,B1棟10號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080218,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5530000,62842,坡道機械,18.25,480000,,RPVOMLKKQHGGFBM88CB,富宇上景,A2棟08號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1071231,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8650000,59546,坡道機械,36.5,1280000,,RPWOMLKKQHGGFBM98CB,富宇上景,B1棟11號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1071225,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5730000,63216,坡道機械,18.25,650000,,RPXOMLKKQHGGFBM09CB,富宇上景,A2棟09號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080113,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5560000,63216,坡道機械,18.25,480000,,RPOPMLKKQHGGFBM28CB,富宇上景,A2棟11號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1080922,土地1建物1車位2,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,221.69,4,2,2,有,無,11970000,65035,坡道平面,73.0,2300000,,RPPPMLKKQHGGFBM38CB,富宇上景,B1棟12號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1090113,土地1建物1車位3,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,221.69,4,2,2,有,無,11760000,63421,坡道平面,73.0,2330000,,RPQPMLKKQHGGFBM48CB,富宇上景,A2棟12號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1090103,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10530000,62748,坡道平面,36.5,1200000,,RPRPMLKKQHGGFBM58CB,富宇上景,B1棟13號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1080423,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10600000,63219,坡道平面,36.5,1200000,,RPSPMLKKQHGGFBM68CB,富宇上景,A2棟13號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1081122,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10500000,63017,坡道機械,36.5,1130000,,RPTPMLKKQHGGFBM78CB,富宇上景,A2棟14號,110_03
