鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
員山鄉,房地(土地+建物),宜蘭縣員山鄉員山路一段703巷3號五樓,35.24,,特定農業區,甲種建築用地,1050720,土地1建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840330.0,94.22,3,2,2,有,無,3500000,37147.0,,0.0,0,增建頂樓及夾層,RPSNMLPJQHLFFBG58CA,71.45,0.0,8.53,,,105_04
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿宜興路三段１５５巷１號,76.71,住,,,1050715,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041210.0,172.61,4,3,3,有,無,10200000,59093.0,,0.0,0,,RPXNMLPJQHLFFBG09CA,160.18,0.0,12.43,,,105_04
五結鄉,土地,百松段394地號,2415.0,,特定農業區,農牧用地,1050720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8036000,3328.0,,0.0,0,農地配建農合建物由買方出資興建,RPQNMLPJQHLFFAG28CA,0.0,0.0,0.0,,,105_04
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮南寧路９號,100.0,住,,,1050720,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,681121.0,205.53,4,1,2,有,無,6000000,29193.0,,0.0,0,親屬間買賣,RPWNMLRKQHLFFAG56CA,205.53,0.0,0.0,,,105_04
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮純精路三段２５２巷３７號四樓,28.61,住,,,1050707,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820407.0,145.76,3,2,2,有,有,5900000,40477.0,坡道平面,0.0,0,,RPSOMLLKQHLFFAG28CA,93.08,0.0,12.5,,,105_04
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮禮運路５號七樓,13.94,住,,,1050630,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830802.0,93.62,2,2,1,有,有,4420000,47212.0,,0.0,0,,RPVOMLLKQHLFFAG58CA,65.11,0.0,8.86,,,105_04
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路五段３２７號,27.67,住,,,1050728,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,620903.0,40.52,3,2,3,有,無,3000000,74038.0,,0.0,0,,RPQNMLSJQHLFFAG58CA,40.52,0.0,0.0,,,105_04
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮中興四巷６６號,61.0,,工業區,丁種建築用地,1050722,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050614.0,139.12,4,2,3,有,無,4920000,35365.0,,0.0,0,,RPRPMLOJQHLFFAG48CA,131.34,0.0,7.78,,,105_04
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮中興四巷６０號,61.0,,工業區,丁種建築用地,1050720,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050614.0,140.05,4,2,3,有,無,5080000,36273.0,,0.0,0,,RPSPMLOJQHLFFAG58CA,131.34,0.0,8.71,,,105_04
五結鄉,土地,錦草段206地號,2011.0,,特定農業區,農牧用地,1050628,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3649920,1815.0,,0.0,0,,RPRNMLOJQHLFFAG28CA,0.0,0.0,0.0,,,105_04
